dataset_name,player_id,match_id,team_id,player_name,player_name_raw,role_name,specific_position,position_status,team_name,n_touches,minute_min,minute_max,match_date
1liga,7945,2500022,1609,D. Welbeck,D. Welbeck,Forward,ST,FWD_NEEDS_DETAIL,Arsenal,12,0.0,12.0,
1liga,7945,2500029,1609,D. Welbeck,D. Welbeck,Forward,ST,FWD_NEEDS_DETAIL,Arsenal,21,10.0,56.0,
1liga,7945,2500040,1609,D. Welbeck,D. Welbeck,Forward,ST,FWD_NEEDS_DETAIL,Arsenal,58,0.0,90.0,
1liga,7945,2500054,1609,D. Welbeck,D. Welbeck,Forward,ST,FWD_NEEDS_DETAIL,Arsenal,18,69.0,92.0,
1liga,7945,2500060,1609,D. Welbeck,D. Welbeck,Forward,ST,FWD_NEEDS_DETAIL,Arsenal,54,3.0,85.0,
1liga,7945,2500073,1609,D. Welbeck,D. Welbeck,Forward,ST,FWD_NEEDS_DETAIL,Arsenal,17,65.0,92.0,
1liga,7945,2500080,1609,D. Welbeck,D. Welbeck,Forward,ST,FWD_NEEDS_DETAIL,Arsenal,11,72.0,87.0,
1liga,7945,2500091,1609,D. Welbeck,D. Welbeck,Forward,ST,FWD_NEEDS_DETAIL,Arsenal,19,67.0,90.0,
1liga,7958,2499741,1628,M. Kelly,M. Kelly,Defender,CB,DEF_NEEDS_DETAIL,Crystal Palace,43,42.0,92.0,
1liga,7958,2499868,1628,M. Kelly,M. Kelly,Defender,CB,DEF_NEEDS_DETAIL,Crystal Palace,46,0.0,92.0,
1liga,7958,2499894,1628,M. Kelly,M. Kelly,Defender,CB,DEF_NEEDS_DETAIL,Crystal Palace,51,0.0,93.0,
1liga,7958,2499907,1628,M. Kelly,M. Kelly,Defender,CB,DEF_NEEDS_DETAIL,Crystal Palace,47,3.0,94.0,
1liga,7958,2499911,1628,M. Kelly,M. Kelly,Defender,CB,DEF_NEEDS_DETAIL,Crystal Palace,34,11.0,78.0,
1liga,7958,2499921,1628,M. Kelly,M. Kelly,Defender,CB,DEF_NEEDS_DETAIL,Crystal Palace,14,19.0,80.0,
1liga,7958,2499935,1628,M. Kelly,M. Kelly,Defender,CB,DEF_NEEDS_DETAIL,Crystal Palace,35,4.0,92.0,
1liga,7958,2499941,1628,M. Kelly,M. Kelly,Defender,CB,DEF_NEEDS_DETAIL,Crystal Palace,39,0.0,91.0,
1liga,7958,2499949,1628,M. Kelly,M. Kelly,Defender,CB,DEF_NEEDS_DETAIL,Crystal Palace,44,0.0,92.0,
1liga,7958,2499961,1628,M. Kelly,M. Kelly,Defender,CB,DEF_NEEDS_DETAIL,Crystal Palace,39,0.0,77.0,
1liga,7958,2499973,1628,M. Kelly,M. Kelly,Defender,CB,DEF_NEEDS_DETAIL,Crystal Palace,22,1.0,43.0,
1liga,7958,2500001,1628,M. Kelly,M. Kelly,Defender,CB,DEF_NEEDS_DETAIL,Crystal Palace,25,0.0,85.0,
1liga,7958,2500011,1628,M. Kelly,M. Kelly,Defender,CB,DEF_NEEDS_DETAIL,Crystal Palace,36,2.0,93.0,
1liga,7958,2500032,1628,M. Kelly,M. Kelly,Defender,CB,DEF_NEEDS_DETAIL,Crystal Palace,31,0.0,93.0,
1liga,7958,2500086,1628,M. Kelly,M. Kelly,Defender,CB,DEF_NEEDS_DETAIL,Crystal Palace,30,39.0,92.0,
1liga,7964,2499727,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,69,2.0,97.0,
1liga,7964,2499733,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,86,0.0,92.0,
1liga,7964,2499743,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,72,0.0,91.0,
1liga,7964,2499754,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,59,0.0,89.0,
1liga,7964,2499773,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,91,0.0,94.0,
1liga,7964,2499785,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,92,0.0,87.0,
1liga,7964,2499793,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,109,0.0,92.0,
1liga,7964,2499807,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,68,0.0,89.0,
1liga,7964,2499815,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,139,0.0,91.0,
1liga,7964,2499835,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,95,0.0,91.0,
1liga,7964,2499842,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,82,0.0,92.0,
1liga,7964,2499858,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,9,89.0,92.0,
1liga,7964,2499861,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,107,0.0,88.0,
1liga,7964,2499872,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,119,0.0,92.0,
1liga,7964,2499889,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,101,0.0,92.0,
1liga,7964,2499899,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,13,0.0,8.0,
1liga,7964,2499959,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,95,3.0,80.0,
1liga,7964,2499975,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,32,2.0,62.0,
1liga,7964,2500003,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,107,1.0,88.0,
1liga,7964,2500023,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,102,1.0,89.0,
1liga,7964,2500032,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,100,0.0,93.0,
1liga,7964,2500043,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,84,0.0,92.0,
1liga,7964,2500052,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,97,0.0,92.0,
1liga,7964,2500068,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,78,0.0,93.0,
1liga,7964,2500072,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,105,1.0,95.0,
1liga,7964,2500082,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,40,58.0,94.0,
1liga,7964,2500092,1612,J. Henderson,J. Henderson,Midfielder,CDM,MID_NEEDS_DETAIL,Liverpool,134,0.0,91.0,
1liga,7967,2499725,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,17,0.0,47.0,
1liga,7967,2499765,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,11,70.0,92.0,
1liga,7967,2499770,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,26,68.0,92.0,
1liga,7967,2499785,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,48,0.0,92.0,
1liga,7967,2499795,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,68,4.0,94.0,
1liga,7967,2499803,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,79,0.0,93.0,
1liga,7967,2499812,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,75,1.0,92.0,
1liga,7967,2499823,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,70,0.0,92.0,
1liga,7967,2499836,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,61,0.0,84.0,
1liga,7967,2499844,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,90,0.0,92.0,
1liga,7967,2499854,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,13,80.0,94.0,
1liga,7967,2499862,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,16,74.0,93.0,
1liga,7967,2499885,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,81,0.0,93.0,
1liga,7967,2499915,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,44,0.0,92.0,
1liga,7967,2499925,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,25,76.0,91.0,
1liga,7967,2499936,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,67,0.0,92.0,
1liga,7967,2499945,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,51,1.0,76.0,
1liga,7967,2499954,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,30,0.0,90.0,
1liga,7967,2499973,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,59,0.0,93.0,
1liga,7967,2499983,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,73,0.0,92.0,
1liga,7967,2499989,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,52,2.0,91.0,
1liga,7967,2500015,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,60,0.0,81.0,
1liga,7967,2500027,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,71,0.0,95.0,
1liga,7967,2500035,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,94,0.0,92.0,
1liga,7967,2500044,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,44,1.0,91.0,
1liga,7967,2500054,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,52,0.0,92.0,
1liga,7967,2500063,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,50,0.0,78.0,
1liga,7967,2500074,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,103,0.0,92.0,
1liga,7967,2500087,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,109,0.0,93.0,
1liga,7967,2500094,1613,J. Shelvey,J. Shelvey,Midfielder,CM,MID_NEEDS_DETAIL,Newcastle United,84,0.0,91.0,
1liga,7978,2499915,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,29,1.0,91.0,
1liga,7978,2499925,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,53,1.0,90.0,
1liga,7978,2499936,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,9,82.0,93.0,
1liga,7978,2499945,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,70,2.0,92.0,
1liga,7978,2499954,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,38,1.0,90.0,
1liga,7978,2499964,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,80,0.0,92.0,
1liga,7978,2499973,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,55,2.0,86.0,
1liga,7978,2499983,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,48,3.0,94.0,
1liga,7978,2499989,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,40,0.0,94.0,
1liga,7978,2500003,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,40,8.0,93.0,
1liga,7978,2500015,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,47,0.0,88.0,
1liga,7978,2500027,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,54,0.0,95.0,
1liga,7978,2500035,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,91,1.0,94.0,
1liga,7978,2500044,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,62,1.0,89.0,
1liga,7978,2500054,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,37,2.0,92.0,
1liga,7978,2500063,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,57,0.0,95.0,
1liga,7978,2500074,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,52,2.0,56.0,
1liga,7978,2500087,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,65,7.0,93.0,
1liga,7978,2500094,1613,P. Dummett,P. Dummett,Defender,LB,DEF_NEEDS_DETAIL,Newcastle United,55,0.0,91.0,
1liga,7988,2499741,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,50,58.0,92.0,
1liga,7988,2499751,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,87,1.0,88.0,
1liga,7988,2499761,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,64,1.0,95.0,
1liga,7988,2499774,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,19,1.0,55.0,
1liga,7988,2499784,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,58,0.0,91.0,
1liga,7988,2499791,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,75,0.0,81.0,
1liga,7988,2499803,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,54,2.0,89.0,
1liga,7988,2499813,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,65,1.0,93.0,
1liga,7988,2499827,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,54,0.0,93.0,
1liga,7988,2499833,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,84,0.0,82.0,
1liga,7988,2499840,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,87,0.0,91.0,
1liga,7988,2499851,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,65,0.0,65.0,
1liga,7988,2499870,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,39,1.0,62.0,
1liga,7988,2499883,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,49,0.0,71.0,
1liga,7988,2499894,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,52,0.0,83.0,
1liga,7988,2499907,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,58,2.0,71.0,
1liga,7988,2499911,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,29,0.0,45.0,
1liga,7988,2499921,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,32,1.0,72.0,
1liga,7988,2499935,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,31,1.0,46.0,
1liga,7988,2499949,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,65,0.0,86.0,
1liga,7988,2499961,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,53,44.0,91.0,
1liga,7988,2499973,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,66,1.0,91.0,
1liga,7988,2499980,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,62,1.0,86.0,
1liga,7988,2500021,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,46,23.0,92.0,
1liga,7988,2500032,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,31,0.0,67.0,
1liga,7988,2500039,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,70,0.0,92.0,
1liga,7988,2500050,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,64,2.0,66.0,
1liga,7988,2500067,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,49,1.0,87.0,
1liga,7988,2500070,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,55,0.0,92.0,
1liga,7988,2500086,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,37,0.0,61.0,
1liga,7988,2500090,1628,Y. Cabaye,Y. Cabaye,Midfielder,CM,MID_NEEDS_DETAIL,Crystal Palace,85,0.0,90.0,
1liga,7989,2499739,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,29,0.0,80.0,
1liga,7989,2499749,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,59,0.0,92.0,
1liga,7989,2499772,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,63,0.0,91.0,
1liga,7989,2499797,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,39,0.0,90.0,
1liga,7989,2499846,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,8,88.0,93.0,
1liga,7989,2499884,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,61,0.0,75.0,
1liga,7989,2499904,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,51,1.0,90.0,
1liga,7989,2499909,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,81,1.0,96.0,
1liga,7989,2499919,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,71,0.0,94.0,
1liga,7989,2499930,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,14,71.0,92.0,
1liga,7989,2499939,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,66,1.0,87.0,
1liga,7989,2499958,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,72,0.0,95.0,
1liga,7989,2499962,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,44,0.0,92.0,
1liga,7989,2499969,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,85,0.0,92.0,
1liga,7989,2499981,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,53,0.0,87.0,
1liga,7989,2499989,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,81,0.0,92.0,
1liga,7989,2500002,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,59,0.0,97.0,
1liga,7989,2500009,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,64,0.0,93.0,
1liga,7989,2500019,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,81,0.0,97.0,
1liga,7989,2500037,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,71,1.0,92.0,
1liga,7989,2500039,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,70,0.0,92.0,
1liga,7989,2500052,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,55,1.0,92.0,
1liga,7989,2500059,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,21,76.0,93.0,
1liga,7989,2500075,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,64,0.0,69.0,
1liga,7989,2500089,1659,D. Gosling,D. Gosling,Midfielder,CM,MID_NEEDS_DETAIL,AFC Bournemouth,28,61.0,90.0,
1liga,8004,2499725,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,52,0.0,90.0,
1liga,8004,2499731,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,55,0.0,89.0,
1liga,8004,2499745,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,36,0.0,91.0,
1liga,8004,2499757,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,26,1.0,92.0,
1liga,8004,2499765,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,47,1.0,92.0,
1liga,8004,2499770,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,70,2.0,92.0,
1liga,8004,2499785,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,40,0.0,90.0,
1liga,8004,2499823,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,19,55.0,91.0,
1liga,8004,2499836,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,48,1.0,91.0,
1liga,8004,2499844,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,65,0.0,92.0,
1liga,8004,2499854,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,59,1.0,92.0,
1liga,8004,2499862,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,60,0.0,92.0,
1liga,8004,2499874,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,42,0.0,95.0,
1liga,8004,2499908,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,49,0.0,89.0,
1liga,8004,2499925,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,67,1.0,93.0,
1liga,8004,2499936,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,54,2.0,93.0,
1liga,8004,2499945,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,52,1.0,92.0,
1liga,8004,2499954,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,26,1.0,89.0,
1liga,8004,2499964,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,61,0.0,93.0,
1liga,8004,2499973,1613,C. Clark,C. Clark,Defender,CB,DEF_NEEDS_DETAIL,Newcastle United,63,0.0,87.0,
1liga,8005,2499745,1633,J. Collins,J. Collins,Defender,CB,DEF_NEEDS_DETAIL,West Ham United,76,1.0,90.0,
1liga,8005,2499758,1633,J. Collins,J. Collins,Defender,CB,DEF_NEEDS_DETAIL,West Ham United,53,2.0,91.0,
1liga,8005,2499768,1633,J. Collins,J. Collins,Defender,CB,DEF_NEEDS_DETAIL,West Ham United,54,0.0,55.0,
1liga,8005,2499896,1633,J. Collins,J. Collins,Defender,CB,DEF_NEEDS_DETAIL,West Ham United,54,1.0,89.0,
1liga,8005,2499909,1633,J. Collins,J. Collins,Defender,CB,DEF_NEEDS_DETAIL,West Ham United,54,5.0,95.0,
1liga,8005,2499942,1633,J. Collins,J. Collins,Defender,CB,DEF_NEEDS_DETAIL,West Ham United,40,3.0,90.0,
1liga,8005,2499958,1633,J. Collins,J. Collins,Defender,CB,DEF_NEEDS_DETAIL,West Ham United,40,4.0,95.0,
1liga,8005,2499961,1633,J. Collins,J. Collins,Defender,CB,DEF_NEEDS_DETAIL,West Ham United,51,2.0,86.0,
1liga,8005,2499971,1633,J. Collins,J. Collins,Defender,CB,DEF_NEEDS_DETAIL,West Ham United,44,3.0,92.0,
1liga,8005,2499988,1633,J. Collins,J. Collins,Defender,CB,DEF_NEEDS_DETAIL,West Ham United,45,0.0,92.0,
1liga,8005,2499995,1633,J. Collins,J. Collins,Defender,CB,DEF_NEEDS_DETAIL,West Ham United,46,0.0,87.0,
1liga,8005,2500018,1633,J. Collins,J. Collins,Defender,CB,DEF_NEEDS_DETAIL,West Ham United,38,1.0,91.0,
1liga,8013,2499719,1631,M. Albrighton,M. Albrighton,Midfielder,LW,MID_NEEDS_DETAIL,Leicester City,41,0.0,86.0,
1liga,8013,2499732,1631,M. Albrighton,M. Albrighton,Midfielder,LW,MID_NEEDS_DETAIL,Leicester City,49,3.0,94.0,
1liga,8013,2499744,1631,M. Albrighton,M. Albrighton,Midfielder,LW,MID_NEEDS_DETAIL,Leicester City,23,0.0,56.0,
1liga,8013,2499753,1631,M. Albrighton,M. Albrighton,Midfielder,LW,MID_NEEDS_DETAIL,Leicester City,19,0.0,45.0,
1liga,8013,2499762,1631,M. Albrighton,M. Albrighton,Midfielder,LW,MID_NEEDS_DETAIL,Leicester City,38,0.0,63.0,
1liga,8013,2499773,1631,M. Albrighton,M. Albrighton,Midfielder,LW,MID_NEEDS_DETAIL,Leicester City,50,0.0,78.0,
1liga,8013,2499779,1631,M. Albrighton,M. Albrighton,Midfielder,LW,MID_NEEDS_DETAIL,Leicester City,33,7.0,73.0,
1liga,8013,2499792,1631,M. Albrighton,M. Albrighton,Midfielder,LW,MID_NEEDS_DETAIL,Leicester City,72,0.0,94.0,
1liga,8013,2499806,1631,M. Albrighton,M. Albrighton,Midfielder,LW,MID_NEEDS_DETAIL,Leicester City,52,0.0,91.0,
