dataset_name,player_id,match_id,team_id,player_name,player_name_raw,role_name,specific_position,position_status,team_name,n_touches,minute_min,minute_max,match_date,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
1liga,9164,2499931,1646,C. Taylor,C. Taylor,Defender,LB,DEF_NEEDS_DETAIL,Burnley,62,1.0,92.0,,-0.02094214,-0.006594523,0.1399941,0.16981408,-0.06066537,0.021666022,-0.11963113,-0.08691646,0.050658062,0.04924574,0.052595846,0.048797242,-0.17421553,0.060827445,-0.007946046,-0.1358578,0.16405948,0.02592611,0.29950157,0.15226398,-0.1396887,-0.09754316,0.12610559,0.14304022,0.15283698,-0.19552928,0.06840877,-0.19454847,0.08999241,0.13607211,-0.12925869,-0.0043390496,-0.05155636,0.07580858,-0.06642143,-0.15236649,-0.0441661,0.14820261,-0.039979573,0.064767115,0.19510137,0.12675022,0.005131209,0.015938701,-0.21850139,-0.004573839,0.11655062,0.11391904,0.20902675,0.21763174,-0.11024437,0.06300804,-0.062478963,0.21800229,-0.0843761,-0.05904587,0.20840257,0.09186417,0.034643024,0.15514338,0.07556693,-0.11917259,-0.022793103,-0.21856315
1liga,9164,2499941,1646,C. Taylor,C. Taylor,Defender,LB,DEF_NEEDS_DETAIL,Burnley,76,1.0,93.0,,-0.12955521,0.032323565,0.17319405,0.15949397,-0.068180315,0.047544453,-0.07021265,-0.15610419,0.13723853,-0.08206308,0.09003275,0.14711332,-0.12514135,-0.09598794,0.0028843528,-0.19897214,0.13085896,-0.0028564932,0.23759715,0.14707114,-0.05904851,-0.094565876,0.19003673,0.22631131,0.2164988,-0.22508168,0.058500055,-0.055265155,0.08099914,0.170104,-0.08746056,0.09430035,0.022311095,0.0136190895,-0.020064337,-0.18128839,-0.0031910993,0.056464966,-0.08540285,-0.025434138,0.17452826,0.054383904,0.068353556,0.026092248,-0.13293704,0.02103654,0.07128378,0.07641896,0.2500217,0.17161642,-0.0920686,0.15539256,-0.03595724,0.22938578,-0.17436679,0.01982857,0.1326604,0.03338081,0.00033771657,0.18531074,0.010545774,-0.08988136,-0.06747022,-0.1781293
1liga,9164,2499951,1646,C. Taylor,C. Taylor,Defender,LB,DEF_NEEDS_DETAIL,Burnley,57,0.0,95.0,,-0.20130923,0.09036425,0.21656793,0.078351215,-0.06534391,0.045847405,-0.12594587,-0.12640466,0.115652286,0.013690751,0.1473423,0.058330573,-0.0023212307,-0.14805168,0.035433676,-0.19686198,0.094658144,-0.06620709,0.05844558,0.0645912,0.011962263,0.05461175,0.2278957,0.22936058,0.20470414,-0.061723113,-0.04149238,0.013104472,0.035782073,0.16767608,-0.063161336,0.075734556,0.04236995,-0.059816983,0.041670546,-0.1911823,-0.065230064,0.006615558,0.0072679725,0.0235506,0.05549551,0.103863396,0.161245,0.01736805,-0.07001836,0.07314746,0.14924893,-0.0047105975,0.2627126,0.27575034,-0.122182295,0.16622101,-0.13700938,0.19514273,-0.16820318,0.055286318,0.15537128,0.07579489,0.037791852,0.12938292,0.012028753,-0.15092042,-0.066334255,-0.2676605
1liga,9164,2499964,1646,C. Taylor,C. Taylor,Defender,LB,DEF_NEEDS_DETAIL,Burnley,74,4.0,94.0,,-0.17536363,0.11139652,0.21984047,0.110817105,-0.05781256,0.039053995,-0.09451541,-0.13526618,0.106362335,0.03009681,0.17090139,0.078749016,-0.028926676,-0.14645885,0.024261404,-0.20398325,0.10191517,-0.05290324,0.09784052,0.0624384,-0.005328805,0.04298053,0.21270777,0.23234075,0.20176882,-0.068586566,-0.041414924,0.01026457,0.041390378,0.16698325,-0.057120625,0.07725017,0.03160374,-0.042454187,0.032314852,-0.17774408,-0.061938386,0.013805551,0.004074865,0.024699485,0.049769543,0.12642238,0.14862128,0.014184021,-0.06862552,0.07985165,0.17361398,0.011843852,0.24125566,0.27652684,-0.14803661,0.17304763,-0.13150997,0.20373413,-0.15454301,0.050252434,0.15627381,0.09551711,0.051514108,0.12941074,0.020725168,-0.13632019,-0.06953935,-0.2597125
1liga,9164,2499972,1646,C. Taylor,C. Taylor,Defender,LB,DEF_NEEDS_DETAIL,Burnley,35,7.0,88.0,,-0.22128175,0.052229576,0.021567347,0.046419814,-0.032002527,-0.0063434434,-0.18433973,-0.06279709,0.004186028,0.11317581,0.19941865,0.022589512,-0.047526523,-0.0322752,0.037438575,-0.13028225,0.09373511,-0.09023814,0.10011108,-0.078451954,0.0005328597,0.16137762,0.16590342,0.08820891,0.082813114,-0.0020052227,-0.11357654,0.09331262,-0.012134844,0.050744455,0.039834764,0.003582261,0.07043831,-0.060338642,0.07560266,-0.2194404,-0.2094877,0.053979073,0.123393714,0.15844768,0.11047377,0.10974687,0.13033727,0.06627658,-0.108416334,0.025542198,0.15198459,0.14181545,0.25901496,0.1849435,-0.14691058,0.0721759,-0.12548111,0.20156871,-0.07437363,0.09029909,0.21044433,0.12942463,0.039346628,0.19250971,0.09039631,-0.17814265,0.111689806,-0.32194912
1liga,9164,2499986,1646,C. Taylor,C. Taylor,Defender,LB,DEF_NEEDS_DETAIL,Burnley,70,10.0,94.0,,-0.114097945,0.10430406,0.101399325,0.18381214,-0.0017739643,0.03361219,-0.07325818,-0.047622956,0.15378466,-0.05018559,0.13535899,0.14462228,-0.10097257,-0.12895931,-0.0013128065,-0.15108572,0.1996887,0.03052087,0.21359254,0.14927514,0.0335628,-0.020203482,0.24425629,0.1084073,0.11234918,-0.21758088,-0.026587373,-0.0022068187,-0.004504079,0.18523674,-0.091824785,0.080711566,0.0335587,-0.059106242,0.016104054,-0.16524991,-0.0521664,-0.022610921,-0.032589763,0.037211623,0.201279,0.102763385,0.0937917,0.03650118,-0.07551556,-0.033504374,0.09322297,0.13431619,0.31022272,0.20885617,-0.13801925,0.13748612,-0.06260912,0.16308853,-0.20653988,0.0011696097,0.17568596,0.038075402,-0.043122184,0.23156208,0.014577035,-0.08126616,0.01515491,-0.19528152
1liga,9206,2499746,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,18,64.0,93.0,,0.056544498,-0.03642009,-0.1541271,-0.16936935,0.06068589,-0.021767113,-0.14290689,0.34183687,0.014934918,0.04645527,-0.03904075,0.08390704,-0.079634756,-0.047015857,-0.06771535,0.0040189307,-0.030925453,0.18428724,0.04102195,0.09316299,-0.0150296325,0.14447883,0.022018336,-0.03874834,-0.1935429,0.08443002,0.21649766,-0.083756365,-0.080875434,0.24815926,-0.12544346,-0.09036879,-0.023379898,-0.103112094,-0.18901868,0.1020161,0.0050895493,-0.2075221,0.04252974,0.075811245,-0.18071033,0.14837593,-0.07505405,-0.02684284,-0.13318829,-0.0661861,0.11079622,0.028513769,-0.012818674,0.011491358,-0.18804532,-0.2052193,0.046483103,-0.0635384,-0.057161253,-0.18871021,0.3001389,0.2522108,0.017083878,-0.16105366,-0.054407228,-0.077849634,-0.045269992,0.024481514
1liga,9206,2499751,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,46,2.0,92.0,,0.15125488,-0.1453542,-0.24695985,-0.09025154,0.13623889,0.25948253,-0.059186343,0.14532466,0.02023695,-0.23540246,-0.020549472,-0.07666493,-0.098449126,-0.0055732597,-0.039630365,0.24926896,-0.07793306,-0.029072402,-0.05401282,0.10846914,0.050455045,-0.12802576,-0.0068462216,-0.082246564,0.02538215,-0.053169012,0.020999754,0.093441196,-0.14016636,0.14837241,0.078319654,0.16788302,-0.02496191,-0.011529191,0.01022873,-0.14979856,0.13775545,-0.07797435,0.08041022,0.017308569,0.112845056,0.06378111,-0.19312413,0.19900595,-0.0913254,0.11633955,-0.18762419,-0.07122301,0.18179281,-0.2513859,-0.07648238,-0.099680826,-0.17257757,-0.14343953,-0.1287698,0.07364087,-0.16536964,0.09040036,-0.11837056,-0.002523689,-0.13751005,0.1782336,0.07235264,0.06328077
1liga,9206,2499763,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,42,2.0,72.0,,0.17403668,-0.13422324,-0.04614884,-0.011599335,0.0726712,0.03620905,0.05720421,-0.12806585,-0.035232786,0.0068883924,-0.13178866,-0.111272804,-0.12585533,-0.0033185044,0.009549383,0.13723934,-0.12558961,-0.1533631,0.029687647,-0.21184015,-0.22068365,-0.07366969,-0.037792668,-0.08175415,0.09376859,-0.060845107,0.019478442,0.012576479,-0.06208123,-0.023993941,0.26377976,0.12092986,-0.11213112,0.16843283,0.03250949,0.054212905,-0.011011724,0.14583506,0.06312547,-0.10074114,0.03693787,0.055533666,-0.16510661,0.058999807,0.1813462,-0.076490834,-0.197095,0.0053935237,-0.094151996,-0.13665846,-0.1665102,0.05347958,0.0025459358,0.024927245,-0.011982364,0.24704894,-0.28713948,-0.09940587,-0.2920882,-0.2202806,0.1560296,0.21089591,0.014374329,0.0007627186
1liga,9206,2499771,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,54,2.0,91.0,,0.015205184,0.15605383,-0.041322343,0.16608112,0.15365908,0.058822274,0.097843334,-0.18342617,0.008098234,0.068338774,0.111704804,-0.036010094,-0.17898244,-0.12684537,-0.13017862,-0.024167256,-0.088636525,-0.065815,0.08632079,-0.21388985,-0.09621918,0.006119156,-0.067262225,0.06912439,-0.11736085,-0.13194036,-0.12895466,0.057205077,-0.069552384,-0.019312538,0.27097452,0.042158253,0.06742822,0.050352864,-0.004145329,0.08811777,-0.119011834,0.14447464,0.040491223,-0.10240516,-0.03107439,-0.12507647,-0.047384996,-0.087956555,0.3281377,-0.059297923,0.08666409,-0.10429654,-0.14276429,0.017555697,-0.188444,0.097070545,-0.012995336,-0.017349003,0.10304737,0.32151693,-0.25298217,-0.104173765,-0.18853639,-0.13529754,0.094803944,0.16549157,-0.07434243,-0.08542358
1liga,9206,2499782,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,59,1.0,92.0,,0.06774091,0.056420725,-0.32593405,0.040481705,0.025337087,0.09708539,0.12368148,0.052665032,-0.13165879,-0.13103631,0.23464975,0.110547855,-0.31215814,0.018745188,-0.10174722,-0.11334691,-0.08231373,0.1371701,0.17852601,-0.20230398,-0.059048127,0.046417493,-0.20426638,-0.074258745,-0.102171905,-0.058612764,0.059524085,0.14607882,-0.079322666,0.021566544,0.11589702,0.23154444,0.002664752,0.13048063,-0.21090809,-0.058423914,-0.043621793,-0.020063449,0.09253213,0.015287382,-0.04809098,0.0066908305,-0.06075872,0.056961313,0.08192621,0.022608032,-0.02001835,0.13764164,-0.055683486,-0.24707215,-0.13687299,-0.026537523,0.0025407705,-0.02727963,-0.019679671,0.18477304,-0.11346427,0.2932672,-0.0115870265,-0.008851256,0.024552414,0.14975826,0.0414471,0.122530796
1liga,9206,2499790,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,41,8.0,93.0,,0.056996845,0.0220313,-0.07735454,-0.018732022,0.036188968,0.017628152,0.046042345,0.12118007,0.031500418,-0.06082468,-0.054356918,0.25886768,-0.13264252,-0.25450847,-0.18360046,-0.13325553,-0.14579044,0.1732172,0.2729855,-0.03183314,-0.070972554,0.08901897,-0.044711575,0.05182219,-0.2027557,-0.07932413,0.16501161,-0.054232415,-0.068514675,0.3403644,-0.08140243,0.06437851,0.026025195,-0.0018479716,-0.17705448,0.12381228,0.080018006,-0.24704753,-0.044252556,-0.045507148,-0.10256345,0.062044304,-0.050477676,0.016291404,-0.016083412,-0.06119747,0.046922114,-0.01502177,-0.08544269,-0.022797775,-0.3395415,-0.15563892,0.04991132,-0.08175173,-0.07667177,-0.078985214,-0.0022076927,0.13007873,-0.015084594,-0.14287151,-0.009666128,-0.020047493,-0.21313372,0.123049095
1liga,9206,2499802,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,8,0.0,14.0,,-0.17244719,0.061317325,-0.025946166,-0.13757399,0.08749483,-0.079264,-0.12246371,-0.05482531,-0.082676224,0.2390944,0.09693526,-0.017790299,0.101771854,-0.11520478,-0.083828695,-0.033956066,-0.1861301,-0.13066423,-0.058279075,-0.14686865,0.058002703,0.08860707,0.026591882,0.19304407,-0.08916749,0.18294919,-0.15686895,0.19163643,-0.025302937,0.04817445,0.1554255,-0.15027726,0.12766722,-0.22092837,0.22484705,-0.007159107,-0.18575977,-0.011638839,0.090228796,0.017340854,-0.0785495,-0.080088,0.024946855,0.070852764,-0.13010822,0.18802099,0.2804557,-0.16758099,-0.0066891355,0.044032507,-0.13620618,0.009613988,-0.07127597,0.12326743,0.1743312,0.12001376,0.117900066,-0.05001718,0.15602934,-0.02816613,0.028238434,-0.17988874,-0.028604059,-0.18398196
1liga,9206,2499824,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,29,0.0,60.0,,0.076208524,-0.22015357,-0.15209752,-0.21083422,0.04991099,-0.0010211709,-0.0064966027,0.054610517,-0.20147444,0.06741914,-0.24816085,-0.0073353397,3.1446758e-05,-0.0054248604,-0.09589387,0.05380643,-0.16517365,-0.08924194,-0.015800267,-0.34914145,-0.07236899,0.01657894,0.012122737,-0.23878555,-0.098708235,0.061799448,-0.028553776,0.035060402,-0.060753196,0.044825006,0.15980399,0.07526097,-0.056970216,0.12536192,0.104597785,0.00755934,-0.09918897,-0.063450985,0.18682793,-0.029272614,0.16537334,0.01615119,-0.16694055,0.2788112,-0.030908782,0.04020631,-0.08647311,0.096250586,-0.008716123,-0.20443104,-0.2666735,0.0086513525,-0.014760622,-0.04815006,-0.040870514,0.20190592,-0.14092141,0.021048902,-0.051430408,-0.08727466,0.23880692,0.04162785,-0.033498872,0.023560181
1liga,9206,2499849,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,61,0.0,87.0,,-0.1271992,0.1550117,-0.007468124,0.3140473,0.09288507,0.18242943,0.08704154,-0.12601063,0.08803979,-0.09918036,0.25456938,-0.0959901,-0.039912786,0.055669405,-0.013160021,0.06577504,0.1317135,0.07719148,0.050456937,-0.0054186424,-0.09632197,-0.013056203,-0.16249922,0.06072582,0.018863412,-0.13030502,-0.19892018,0.0033517636,-0.14173195,-0.15155599,0.19937436,0.18667513,0.13137797,0.086860456,-0.08462209,-0.14444166,0.09229551,0.044170596,-0.05175999,-0.043676995,0.019795801,-0.09872603,0.06514749,-0.2697441,0.2840206,-0.01347171,0.07856619,-0.075046636,-0.06881234,0.007108244,0.11497456,-0.054956585,-0.090780035,-0.12823826,-0.081282616,0.17958774,-0.2340067,-0.1104252,-0.06913718,0.18317722,0.03883747,0.04245333,0.06442437,-0.09975861
1liga,9206,2499864,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,40,0.0,72.0,,-0.009258812,0.1825693,-0.10568548,0.24056487,0.11598857,0.1047215,0.094874635,0.043545365,0.014362804,-0.014540552,0.17901094,-0.06202312,-0.09049776,-0.024273787,-0.08554328,0.10307486,0.14248355,0.2315693,0.105961286,0.089822374,-0.1282757,-0.02037188,-0.19235101,-0.017990923,-0.00016880182,-0.10135191,-0.103562675,0.0039163297,-0.27300727,0.03258314,0.17419091,0.27091348,0.09676098,-0.027405117,-0.12031598,-0.16536632,0.18301713,-0.11137108,-0.101693116,-0.08500691,-0.0762924,-0.034786712,0.013690485,-0.27391085,0.08739547,-0.031511433,0.22024749,-0.08655412,-0.056381404,0.0965704,0.023563331,-0.12789159,-0.12164679,-0.12772648,-0.16617174,0.1229036,-0.12319861,-0.08670104,-0.0062204604,0.20342994,0.035055052,-0.007857113,0.070823364,-0.12444522
1liga,9206,2499869,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,58,0.0,92.0,,0.12666503,0.12953566,0.030128004,0.11855316,0.059965085,-0.034602087,0.14567727,0.0067169457,-0.06519797,0.09373942,0.05902241,-0.028578626,-0.14810324,-0.069417015,-0.05161227,-0.11197384,-0.059997387,0.05876932,0.14278509,-0.24308199,-0.14389251,0.10532303,-0.07972583,-0.11247141,-0.10163672,-0.055229276,-0.014549493,-0.10584452,-0.06849961,0.06707569,0.07821529,0.10411276,-0.10240021,0.17112958,-0.2050846,0.21775216,-0.05888425,0.0196626,0.016230475,-0.048007898,-0.14051864,0.1394514,0.03150965,-0.14015633,0.34565592,-0.16952601,0.10012881,0.025915029,-0.15939239,0.1514933,-0.24733087,0.032292664,0.03137479,-0.07987117,-0.0471026,0.17907442,-0.12866342,0.070248865,-0.1708149,-0.20606995,0.23405628,0.09000891,-0.12546757,-0.013829446
1liga,9206,2499879,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,43,0.0,78.0,,0.049149603,0.2033547,-0.17303827,0.17449914,0.023925541,-0.036732007,0.17618415,0.08061465,-0.10506761,0.03485811,0.09835734,0.10660534,-0.20996001,-0.11610338,-0.16756716,-0.088680595,0.072396316,0.31320322,0.24039082,-0.05700752,-0.13290122,0.0926599,-0.18936402,-0.114647254,-0.1082574,-0.13511136,0.0023976546,-0.029285513,-0.21219005,0.10493853,0.08607207,0.27194718,0.032665037,0.04503345,-0.19295771,-0.04247342,0.0932575,-0.15387875,-0.07513974,-0.08563547,-0.10698156,-0.0033130413,0.020656053,-0.16237214,0.083814956,-0.14210702,0.20912866,0.053209767,-0.12194454,0.115924776,-0.12437669,-0.074890524,-0.032687835,-0.089475274,-0.13831332,0.12366349,-0.087532714,0.04044189,0.003020093,0.09243314,0.09962729,0.018730912,0.0052651125,-0.033975452
1liga,9206,2499891,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,37,0.0,78.0,,-0.0065989257,0.20393328,-0.16824886,0.16009288,-0.00442459,-0.03947424,0.16373433,-0.044539712,-0.09500438,0.010046505,0.18949962,0.17604806,-0.25689742,-0.1588019,-0.20453584,-0.18790771,-0.07396901,0.23689777,0.33367655,-0.11396684,-0.14902514,0.076518446,-0.21791527,0.09311553,-0.09625444,-0.13515149,0.016330415,0.050972745,-0.13470083,0.12182383,0.09810509,0.2238104,0.07018644,0.031868044,-0.15792201,-0.024065752,0.024369668,-0.09258975,-0.07658311,-0.0897121,-0.12777342,-0.044253927,0.029271783,-0.10135939,0.0481504,-0.04510991,0.2036389,-0.008806768,-0.16168776,0.031495493,-0.16792293,-0.05987087,-0.015038841,0.024955383,-0.023399,0.15433468,-0.10125257,0.06725815,0.04118145,0.016908364,0.05598776,0.0008134142,-0.05049257,0.0015956261
1liga,9206,2499901,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,9,9.0,32.0,,-0.10622995,-0.073938444,-0.049801476,-0.13963822,0.1347286,0.047850747,-0.15695867,0.064676635,-0.07397672,0.1844801,0.042318236,-0.079572186,0.1495796,-0.02318557,-0.0360947,0.09253871,-0.13708337,-0.218147,-0.1022761,-0.25213853,0.07947343,0.14090984,0.07203195,-0.04556085,-0.16240868,0.21819219,-0.21017633,0.18562765,-0.08931175,0.031084917,0.1448551,-0.14541507,0.12871413,-0.1135933,0.17228723,-0.041320246,-0.21435069,-0.067066796,0.22600004,0.1638133,0.072300464,0.029514115,-0.015817605,0.14937975,-0.051455487,0.1582041,0.13176036,-0.01403252,0.10399361,-0.03566172,-0.254507,-0.09505082,-0.10397358,-0.03686199,0.08280029,0.082962684,0.04698523,0.036396425,0.08414392,0.053633176,0.13114482,-0.14097674,0.026696565,-0.16695553
1liga,9206,2500000,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,34,45.0,92.0,,-0.020620285,0.030903073,-0.104028635,0.050345402,0.0569676,0.008323564,0.046061322,0.2066654,0.01323103,-0.03871985,0.054179188,-0.016450025,-0.0019929877,0.084515244,-0.025963847,0.1331124,0.16236629,0.31472474,0.024337726,0.18611002,-0.15114455,-0.052577954,-0.18417262,-0.065240875,0.03783566,0.0005151867,0.10019993,-0.057987344,-0.2314958,0.008983334,0.08026401,0.19687898,0.070180945,-0.03845132,-0.194452,-0.09567583,0.24647161,-0.2273154,-0.15652342,-0.111844905,-0.14851041,0.0013163332,-0.040449407,-0.3048345,-0.06058937,-0.0440754,0.20293033,-0.017868588,-0.103740156,-0.0060418686,0.14727181,-0.20386028,0.041373163,-0.11336155,-0.21670592,-0.061108004,0.09391355,-0.027015062,0.0636422,0.18140805,0.025687752,-0.09561234,0.07945348,-0.010036442
1liga,9206,2500018,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,19,61.0,89.0,,0.060298465,0.07879145,-0.05177053,-0.12588584,-0.022985924,-0.08666429,-0.0482471,0.15782848,-0.031092366,0.11186745,-0.07518638,0.13066843,-0.071795456,-0.2086878,-0.15398803,-0.11501279,-0.08826604,0.23148756,0.11684108,0.07305793,-0.08346221,0.109025486,-0.037178632,0.10273385,-0.12708147,0.06695405,0.19680707,-0.08908136,-0.08757858,0.32902613,-0.13386926,0.019224232,-0.043060284,-0.123208456,-0.10080469,0.073418,0.07898633,-0.22747166,-0.037184756,-0.058679022,-0.24492708,0.07172175,-0.007538758,-0.020364651,-0.19414765,-0.017744007,0.1650574,-0.12112888,-0.10617126,0.12842108,-0.21782517,-0.12994415,-0.026202284,0.015266313,-0.027143996,-0.15235859,0.1740264,0.1306532,0.07951156,-0.20261474,-0.06723536,-0.11842084,-0.17215028,0.03196859
1liga,9206,2500020,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,18,0.0,63.0,,0.012477016,0.01898401,-0.09402007,-0.17135164,-0.074518815,-0.12738441,0.0068444596,0.09607798,-0.1378943,0.0719778,-0.06658439,0.21989374,-0.029952753,-0.25635004,-0.14781,-0.121226996,-0.23727064,0.13739471,0.23223847,0.053103067,-0.0048260125,0.14032535,-0.05446438,0.11367042,-0.02820009,0.032663863,0.10028853,-0.01939182,-0.012587694,0.32486594,-0.085798346,0.048182927,-0.039821133,-0.09598183,0.026485542,0.042978622,0.08956563,-0.21750534,-0.062300194,-0.0039569563,-0.16486615,0.15754557,-0.0023523716,0.14789821,-0.2900995,0.031911697,0.15790255,-0.09352415,-0.022368494,0.10035645,-0.21217397,-0.11660567,-0.10629517,0.04309937,-0.014280695,-0.09098449,0.08247531,0.1311903,0.16218655,-0.12623087,-0.07177159,-0.13906746,-0.089326866,-0.004670068
1liga,9206,2500038,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,38,0.0,75.0,,0.14726754,0.115756445,-0.13149637,0.13509257,0.1465533,0.105018005,0.123544805,0.15163969,0.038734525,-0.09424582,0.08538521,0.09692738,-0.1744109,-0.18074355,-0.17307054,0.04051002,-0.068719566,0.21263973,0.24314287,0.10595143,-0.07446137,-0.04565279,-0.14330003,0.016553327,-0.11395583,-0.14758335,0.042484075,-0.016500555,-0.20709771,0.27868718,0.03792082,0.1943112,0.045310196,-0.027922023,-0.19650333,0.036902465,0.19321978,-0.20139042,-0.11600743,-0.080854,-0.10984183,0.07367767,-0.08733396,-0.11960842,0.05497198,-0.012257956,0.16973522,-0.11581817,-0.055989258,0.024979262,-0.2247331,-0.1709067,-0.0631537,-0.1670925,-0.13364397,0.03430833,-0.1113328,0.039957274,-0.030265851,-0.010994963,-0.027041195,0.06330179,-0.10006373,0.04272806
1liga,9206,2500047,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,34,0.0,93.0,,0.060115088,-0.06859999,-0.26716807,-0.1437374,0.018836917,0.04649845,0.06080255,0.22738309,-0.15231004,-0.17507274,0.1195011,0.17094564,-0.11671907,-0.0033177568,-0.07088245,0.023395052,-0.19083002,0.15338469,0.19176634,0.19025342,0.099084444,-0.031724945,-0.14258718,0.017400926,0.06818467,-0.041941144,0.09799926,0.029099863,0.02471701,0.17832479,-0.0105930315,0.12857293,-0.043648332,0.00037743818,-0.098991856,-0.019735502,0.16551656,-0.14919072,-0.07958404,0.04070214,-0.0817875,0.21974888,-0.12587564,0.14780556,-0.25596765,0.13049437,0.13609543,-0.0035869598,0.08581029,-0.15019986,-0.0020629414,-0.1129962,-0.10233739,-0.05803414,-0.09151386,-0.015548733,0.07272898,0.3046242,0.19619152,0.03276657,-0.13797174,0.011947322,0.07417765,0.062496766
1liga,9206,2500049,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,44,0.0,73.0,,0.08823334,0.02643327,-0.24518654,0.017599847,-0.037282206,0.09188434,0.18928841,0.09202381,-0.12147811,-0.2284307,0.24157155,0.11227209,-0.21868388,0.053702183,-0.027725717,-0.07251971,-0.07529943,0.20436959,0.19656037,0.048520256,-0.025561402,-0.07157941,-0.25140643,-0.0344744,0.09697527,-0.068076715,0.10978131,0.08096717,-0.060547214,0.06077416,0.013107592,0.32530552,-0.021402055,0.12529033,-0.25411493,-0.098157555,0.16794443,-0.09210255,-0.067270234,-0.018780908,-0.093947664,0.102203764,-0.043242343,0.0077235475,-0.055827815,0.0898477,0.013467815,0.058992617,0.030627143,-0.18453132,0.05451803,-0.06744733,-0.040254544,-0.055189658,-0.12301309,0.05069257,-0.11110114,0.27328557,0.096677184,0.10565039,-0.058176056,0.071517244,0.063970745,0.15727273
1liga,9206,2500066,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,47,0.0,93.0,,0.012632687,0.1234269,-0.08060388,0.16706185,-0.0056267544,0.06237579,0.20597589,-0.045747276,-0.042447343,-0.13715634,0.10503748,0.21939622,-0.21250153,-0.18496317,-0.19469057,-0.17461488,-0.118812405,0.18874237,0.3440057,-0.06482954,-0.096411094,0.019661387,-0.18616556,0.06967778,-0.08663738,-0.2072268,0.035315804,-0.039685134,-0.05868719,0.16619217,0.023911841,0.22697899,0.06667408,0.13099365,-0.21163331,0.028192323,0.1205558,-0.11671205,-0.11133252,-0.090406545,-0.057588976,-0.013063303,-0.0017014559,-0.056960445,0.11187737,-0.034796577,0.1067964,-0.028726045,-0.11554935,-0.0015801643,-0.1823093,-0.06958608,-0.010922121,-0.098058864,-0.07745847,0.11710174,-0.21360616,0.08171491,0.022953661,0.012161486,0.027097227,0.05106016,-0.15472606,0.08102115
1liga,9206,2500069,1646,C. Wood,C. Wood,Forward,ST,FWD_NEEDS_DETAIL,Burnley,29,0.0,62.0,,0.12774307,0.037820354,-0.25687644,0.0013494415,0.099040836,0.07475544,0.07764726,0.21701829,-0.08234791,-0.10725862,0.09417433,0.1605672,-0.18166885,-0.13164186,-0.19065478,0.025840202,-0.15978329,0.2123856,0.27372885,0.12367968,0.005094602,-0.015899366,-0.1571676,0.022606235,-0.09460902,-0.10700809,0.05107803,0.014448872,-0.12482096,0.28609776,0.0090314,0.15823206,0.0068696137,-0.037439972,-0.12372529,-0.0026827415,0.15990758,-0.20383391,-0.07287094,-0.0059845075,-0.07663801,0.14628708,-0.12878042,0.059686083,-0.14302,0.07718506,0.18678896,-0.07039513,-0.0017505105,-0.069608636,-0.20282827,-0.17829503,-0.1212542,-0.117772624,-0.09118072,0.016972635,-0.014871582,0.18770705,0.10658889,-0.0062250663,-0.082232796,0.032981142,-0.024546392,0.04651487
