player_id,player_name,role_name,role_name_consistency_at5,topk_neighbors,topk_neighbor_categories
14808,İ. Gündoğan,Midfielder,0.8,"G. Wijnaldum, T. Bakayoko, M. Dembélé, Philippe Coutinho, J. Wilshere","Midfielder, Midfielder, Midfielder, Forward, Midfielder"
14853,C. Fuchs,Defender,1.0,"M. Suttner, S. Ward, C. Daniels, G. Bong, L. Baines","Defender, Defender, Defender, Defender, Defender"
14869,S. Kolašinac,Defender,1.0,"R. Bertrand, Marcos Alonso, B. Davies, A. Masuaku, A. Young","Defender, Defender, Defender, Defender, Defender"
14870,J. Matip,Defender,1.0,"V. Kompany, J. Stones, D. Sánchez, T. Alderweireld, E. Bailly","Defender, Defender, Defender, Defender, Defender"
14911,Son Heung-Min,Forward,0.8,"S. Rondón, M. Rashford, O. Niasse, W. Zaha, D. Calvert-Lewin","Forward, Forward, Forward, Midfielder, Forward"
15054,M. Diouf,Forward,1.0,"O. Giroud, S. Vokes, A. Lacazette, A. Barnes, C. Wilson","Forward, Forward, Forward, Forward, Forward"
15198,E. Choupo-Moting,Forward,0.2,"N. Redmond, G. Sigurðsson, J. Stanislas, S. Boufal, A. Martial","Midfielder, Midfielder, Midfielder, Midfielder, Forward"
15215,C. Schindler,Defender,1.0,"C. Clark, B. Mee, L. Dunk, M. Sakho, F. Lejeune","Defender, Defender, Defender, Defender, Defender"
15526,P. Groß,Midfielder,1.0,"Juan Mata, W. Hughes, D. Tadić, João Mário, A. Pritchard","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
15808,Roberto Firmino,Forward,0.8,"S. Agüero, C. Wood, J. Lingard, E. Hazard, H. Kane","Forward, Forward, Midfielder, Forward, Forward"
15823,D. Williams,Midfielder,1.0,"M. Diamé, Sung-Yeung Ki, I. Hayden, A. King, Mikel Merino","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
16122,E. Kachunga,Forward,0.2,"J. Guðmundsson, M. Antonio, A. Lennon, J. Ward-Prowse, M. Ritchie","Midfielder, Forward, Midfielder, Midfielder, Midfielder"
16436,C. Quaner,Forward,0.2,"A. Lennon, T. Walcott, N. Dyer, A. Carrillo, Bernardo Silva","Midfielder, Forward, Midfielder, Midfielder, Midfielder"
18550,E. Can,Midfielder,1.0,"Fernandinho, N. Kanté, G. Xhaka, J. Wilshere, G. Wijnaldum","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
20593,R. Pereyra,Midfielder,0.6,"D. Gray, G. Sigurðsson, T. Ince, P. Aubameyang, Pedro","Midfielder, Midfielder, Midfielder, Forward, Forward"
20612,S. Mustafi,Defender,1.0,"M. Yoshida, W. Reid, A. Christensen, C. Smalling, J. Tarkowski","Defender, Defender, Defender, Defender, Defender"
20620,Pedro Obiang,Midfielder,1.0,"M. Schneiderlin, A. Westwood, G. Barry, J. Cork, E. Capoue","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
20855,E. Schelotto,Defender,1.0,"D. Yedlin, D. Janmaat, M. Lowton, Bruno Saltor, A. Nyom","Defender, Defender, Defender, Defender, Defender"
20857,M. Gabbiadini,Forward,1.0,"A. Gray, S. Vokes, C. Austin, J. Defoe, O. Giroud","Forward, Forward, Forward, Forward, Forward"
21100,A. Ogbonna,Defender,1.0,"B. Martins Indi, Ahmed Hegazy, C. Clark, F. Lejeune, A. Williams","Defender, Defender, Defender, Defender, Defender"
21164,F. Fernández,Defender,1.0,"W. Reid, E. Bailly, J. Tarkowski, S. Cook, S. Mustafi","Defender, Defender, Defender, Defender, Defender"
22889,D. Zappacosta,Defender,0.6,"V. Moses, Kiko Femenía, M. Phillips, K. Trippier, S. Coleman","Midfielder, Defender, Midfielder, Defender, Defender"
25393,D. Lovren,Defender,1.0,"D. Sánchez, L. Koscielny, V. Kompany, S. Mustafi, J. Stones","Defender, Defender, Defender, Defender, Defender"
25413,A. Lacazette,Forward,1.0,"R. Lukaku, Álvaro Morata, H. Kane, A. Barnes, D. Gayle","Forward, Forward, Forward, Forward, Forward"
25430,M. Sakho,Defender,1.0,"A. Mawson, L. Dunk, N. Aké, B. Mee, C. Schindler","Defender, Defender, Defender, Defender, Defender"
25537,G. Krychowiak,Midfielder,1.0,"M. Lemina, A. King, L. Cook, I. Gueye, J. Shelvey","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
25553,Azpilicueta,Defender,1.0,"M. van der Hoorn, S. Francis, T. Fosu-Mensah, T. Alderweireld, L. Koscielny","Defender, Defender, Defender, Defender, Defender"
25571,J. Ayew,Forward,0.6,"S. Rondón, J. King, João Mário, G. Murray, P. Groß","Forward, Forward, Midfielder, Forward, Midfielder"
25572,A. Ayew,Forward,0.2,"W. Hughes, Willian, J. Ibe, H. Mkhitaryan, T. Abraham","Midfielder, Midfielder, Midfielder, Midfielder, Forward"
25706,I. Gueye,Midfielder,1.0,"L. Cook, S. Defour, W. Ndidi, D. Fletcher, Pedro Obiang","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
25707,E. Hazard,Forward,0.6,"S. Agüero, S. Rondón, D. Alli, Roberto Firmino, M. Özil","Forward, Forward, Midfielder, Forward, Midfielder"
25747,S. Mané,Forward,0.6,"A. Sánchez, A. Martial, Philippe Coutinho, W. Zaha, David Silva","Forward, Forward, Forward, Midfielder, Midfielder"
25785,S. Aurier,Defender,1.0,"Bellerín, T. Alexander-Arnold, K. Trippier, Kiko Femenía, A. Valencia","Defender, Defender, Defender, Defender, Defender"
25798,E. Capoue,Midfielder,1.0,"G. Barry, Mikel Merino, A. Westwood, Pedro Obiang, H. Arter","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
25804,M. Sissoko,Midfielder,1.0,"X. Shaqiri, J. Ward-Prowse, A. Carrillo, R. Mahrez, W. Hughes","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
25854,K. Zouma,Defender,1.0,"A. Mariappa, M. van der Hoorn, D. Rice, V. Lindelöf, P. Jagielka","Defender, Defender, Defender, Defender, Defender"
25867,P. Aubameyang,Forward,1.0,"J. Rodriguez, J. King, C. Tosun, S. Long, M. Arnautović","Forward, Forward, Forward, Forward, Forward"
25950,A. Knockaert,Midfielder,0.8,"A. Carrillo, T. Walcott, M. Ritchie, R. Mahrez, N. Dyer","Midfielder, Forward, Midfielder, Midfielder, Midfielder"
26010,O. Giroud,Forward,1.0,"S. Vokes, J. Defoe, D. Gayle, A. Gray, M. Gabbiadini","Forward, Forward, Forward, Forward, Forward"
26150,R. Mahrez,Midfielder,1.0,"X. Shaqiri, A. Knockaert, A. Carrillo, Juan Mata, J. Ibe","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
26495,G. Bong,Defender,1.0,"M. Suttner, C. Taylor, C. Fuchs, S. Ward, Cuco Martina","Defender, Defender, Defender, Defender, Defender"
26499,A. Masuaku,Defender,1.0,"R. Bertrand, A. Young, M. Olsson, S. Kolašinac, M. Zeegelaar","Defender, Defender, Defender, Defender, Defender"
28291,T. Bakayoko,Midfielder,1.0,"D. Pröpper, İ. Gündoğan, B. N'Diaye, M. Lemina, T. Carroll","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
28292,A. Doucouré,Midfielder,1.0,"N. Kanté, L. Cook, J. Shelvey, J. Cork, M. Lemina","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
29640,M. Lemina,Midfielder,1.0,"L. Milivojević, A. Surman, G. Barry, Mikel Merino, D. Gosling","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
31528,N. Kanté,Midfielder,1.0,"E. Can, A. Doucouré, G. Xhaka, Oriol Romeu, Fernandinho","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
32636,C. Tosun,Forward,1.0,"G. Murray, S. Rondón, S. Mounié, P. Aubameyang, J. Rodriguez","Forward, Forward, Forward, Forward, Forward"
37725,C. Kouyaté,Midfielder,1.0,"Y. Cabaye, J. Allen, A. King, Ander Herrera, J. McArthur","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
38021,K. De Bruyne,Midfielder,1.0,"C. Eriksen, M. Özil, Juan Mata, H. Mkhitaryan, P. Groß","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
38031,C. Benteke,Forward,1.0,"Álvaro Morata, D. Gayle, T. Deeney, H. Kane, C. Wood","Forward, Forward, Forward, Forward, Forward"
38377,L. Depoitre,Forward,1.0,"S. Mounié, J. Hernández, P. Crouch, T. Abraham, S. Long","Forward, Forward, Forward, Forward, Forward"
41174,M. Lanzini,Midfielder,1.0,"A. Mooy, J. Milner, David Silva, M. Özil, G. Sigurðsson","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
49872,X. Shaqiri,Midfielder,1.0,"R. Mahrez, Juan Mata, M. Sissoko, J. Ibe, W. Hughes","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
49876,G. Xhaka,Midfielder,1.0,"Fernandinho, E. Can, N. Kanté, M. Dembélé, L. Milivojević","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
49971,M. Bauer,Defender,1.0,"J. Ward, S. Coleman, J. Kenny, D. Yedlin, Cédric Soares","Defender, Defender, Defender, Defender, Defender"
55979,M. Jørgensen,Defender,1.0,"J. Stephens, A. Mariappa, M. van der Hoorn, D. Rice, J. Lascelles","Defender, Defender, Defender, Defender, Defender"
58978,G. Cameron,Defender,0.0,"M. James, M. Schneiderlin, C. Yacob, J. Hogg, A. Surman","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
61962,Sung-Yeung Ki,Midfielder,1.0,"A. Doucouré, J. Shelvey, J. Allen, Y. Cabaye, D. Williams","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
61988,S. Davis,Midfielder,1.0,"J. Cork, L. Cook, M. Noble, P. Højbjerg, A. Westwood","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
62224,R. Fraser,Midfielder,1.0,"S. March, R. Brady, M. Albrighton, M. Phillips, L. Sané","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
62389,A. Mooy,Midfielder,1.0,"T. Cleverley, M. Lanzini, J. Milner, P. Højbjerg, João Mário","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
64966,M. Suttner,Defender,1.0,"S. Ward, C. Fuchs, G. Bong, C. Taylor, L. Baines","Defender, Defender, Defender, Defender, Defender"
65254,K. Wimmer,Defender,1.0,"J. Evans, T. Kongolo, W. Hoedt, L. Dunk, M. Sakho","Defender, Defender, Defender, Defender, Defender"
68085,C. Kabasele,Defender,1.0,"C. Clark, F. Lejeune, B. Mee, M. Sakho, L. Dunk","Defender, Defender, Defender, Defender, Defender"
70083,Danilo,Defender,0.8,"N. Dyer, B. Davies, K. Walker, J. Gomez, A. Young","Midfielder, Defender, Defender, Defender, Defender"
70086,N. Otamendi,Defender,1.0,"V. van Dijk, P. Jones, J. Vertonghen, R. Klavan, D. Lovren","Defender, Defender, Defender, Defender, Defender"
70092,S. Defour,Midfielder,1.0,"I. Gueye, L. Cook, M. Noble, W. Ndidi, J. Shelvey","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
70122,N. Matić,Midfielder,1.0,"M. Dembélé, G. Barry, A. Surman, D. Pröpper, L. Milivojević","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
70156,A. Carrillo,Midfielder,0.6,"A. Knockaert, T. Walcott, N. Dyer, C. Quaner, J. Ibe","Midfielder, Forward, Midfielder, Forward, Midfielder"
70215,C. Atsu,Midfielder,0.6,"J. McClean, J. Izquierdo, S. March, M. Pugh, Richarlison","Midfielder, Forward, Midfielder, Midfielder, Forward"
70389,Cédric Soares,Defender,1.0,"S. Coleman, A. Valencia, T. Smith, F. Hadergjonaj, D. Janmaat","Defender, Defender, Defender, Defender, Defender"
70965,João Mário,Midfielder,0.4,"J. King, J. Ayew, G. Murray, P. Groß, A. Mooy","Forward, Forward, Forward, Midfielder, Midfielder"
71703,V. Lindelöf,Defender,1.0,"P. Jagielka, L. Koscielny, D. Rice, A. Mariappa, K. Zouma","Defender, Defender, Defender, Defender, Defender"
77546,A. Williams,Defender,1.0,"J. Tomkins, Ahmed Hegazy, S. Dann, A. Ogbonna, M. Keane","Defender, Defender, Defender, Defender, Defender"
77548,J. Allen,Midfielder,0.8,"Y. Cabaye, A. Doucouré, J. McArthur, W. Rooney, Sung-Yeung Ki","Midfielder, Midfielder, Midfielder, Forward, Midfielder"
77552,N. Dyer,Midfielder,0.6,"A. Carrillo, C. Quaner, Bernardo Silva, A. Knockaert, T. Walcott","Midfielder, Forward, Midfielder, Midfielder, Forward"
77558,G. Sigurðsson,Midfielder,0.8,"E. Choupo-Moting, N. Redmond, R. Pereyra, D. Gray, R. Brady","Forward, Midfielder, Midfielder, Midfielder, Midfielder"
86308,C. Yacob,Midfielder,1.0,"D. Williams, Oriol Romeu, J. Hogg, D. Stephens, L. Milivojević","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
91381,J. Izquierdo,Forward,0.2,"M. Pugh, J. McClean, C. Atsu, Ramadan Sobhi, Richarlison","Midfielder, Midfielder, Midfielder, Midfielder, Forward"
92899,J. Holebas,Defender,1.0,"A. Young, M. Olsson, R. Bertrand, S. Ward, C. Daniels","Defender, Defender, Defender, Defender, Defender"
105333,Willian,Midfielder,0.6,"A. Ayew, H. Mkhitaryan, J. Ibe, Mohamed Salah, W. Hughes","Forward, Midfielder, Midfielder, Forward, Midfielder"
105338,H. Mkhitaryan,Midfielder,1.0,"Willian, C. Eriksen, A. Iwobi, K. De Bruyne, Juan Mata","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
105339,Fernandinho,Midfielder,1.0,"G. Xhaka, E. Can, N. Kanté, J. Wilshere, M. Dembélé","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
119951,Ahmed Hegazy,Defender,1.0,"J. Tomkins, A. Ogbonna, F. Lejeune, A. Williams, B. Martins Indi","Defender, Defender, Defender, Defender, Defender"
120353,Mohamed Salah,Forward,0.4,"Bernardo Silva, R. Sterling, T. Walcott, Willian, J. Ibe","Midfielder, Forward, Forward, Midfielder, Midfielder"
127537,L. Milivojević,Midfielder,1.0,"A. Surman, G. Barry, M. Schneiderlin, M. Lemina, Pedro Obiang","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
134102,N. Aké,Defender,1.0,"A. Mawson, C. Clark, B. Mee, M. Sakho, L. Dunk","Defender, Defender, Defender, Defender, Defender"
134294,I. Hayden,Midfielder,1.0,"T. Davies, D. Williams, Ander Herrera, A. King, C. Yacob","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
134513,A. Martial,Forward,0.2,"Richarlison, N. Redmond, S. Boufal, W. Zaha, L. Sané","Forward, Midfielder, Midfielder, Midfielder, Midfielder"
135103,A. Christensen,Defender,1.0,"C. Smalling, M. Yoshida, S. Mustafi, S. Prödl, J. Tarkowski","Defender, Defender, Defender, Defender, Defender"
135114,P. Højbjerg,Midfielder,1.0,"H. Arter, M. Noble, S. Davis, D. Gosling, J. Cork","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
136441,B. Davies,Defender,1.0,"R. Bertrand, B. Chilwell, S. Kolašinac, C. Daniels, Marcos Alonso","Defender, Defender, Defender, Defender, Defender"
145692,O. Niasse,Forward,1.0,"S. Long, M. Arnautović, J. Hernández, C. Wilson, A. Gray","Forward, Forward, Forward, Forward, Forward"
149019,D. Simpson,Defender,1.0,"P. Bardsley, M. Lowton, S. Francis, Bruno Saltor, E. Schelotto","Defender, Defender, Defender, Defender, Defender"
167145,Bellerín,Defender,1.0,"S. Aurier, Kiko Femenía, T. Alexander-Arnold, A. Valencia, K. Trippier","Defender, Defender, Defender, Defender, Defender"
189821,M. Zeegelaar,Defender,1.0,"C. Daniels, R. Bertrand, A. Young, A. Masuaku, B. Chilwell","Defender, Defender, Defender, Defender, Defender"
192748,M. James,Midfielder,1.0,"M. Noble, Pedro Obiang, J. Cork, G. Barry, S. Defour","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
207164,B. N'Diaye,Midfielder,1.0,"L. Milivojević, M. Lemina, A. Surman, M. Diamé, T. Bakayoko","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
210044,E. Dier,Midfielder,1.0,"D. Stephens, Oriol Romeu, J. Henderson, J. Livermore, N. Kanté","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
214654,S. Mounié,Forward,1.0,"S. Long, Joselu, S. Okazaki, P. Crouch, J. Hernández","Forward, Forward, Forward, Forward, Forward"
215983,S. Boufal,Midfielder,0.6,"D. Gray, N. Redmond, A. Martial, E. Choupo-Moting, G. Sigurðsson","Midfielder, Midfielder, Forward, Forward, Midfielder"
222220,A. Robertson,Defender,1.0,"B. Chilwell, Alberto Moreno, M. Zeegelaar, B. Davies, S. Kolašinac","Defender, Defender, Defender, Defender, Defender"
230020,A. Iwobi,Midfielder,1.0,"R. Mahrez, H. Mkhitaryan, K. De Bruyne, X. Shaqiri, D. Tadić","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
230883,Ayoze Pérez,Forward,0.6,"J. Lingard, J. Hendrick, D. Gayle, C. Wood, A. Barnes","Midfielder, Midfielder, Forward, Forward, Forward"
235555,R. Loftus-Cheek,Midfielder,0.8,"J. Stanislas, Kenedy, E. Choupo-Moting, Ramadan Sobhi, C. Atsu","Midfielder, Midfielder, Forward, Midfielder, Midfielder"
245364,L. Sané,Midfielder,0.4,"M. Rashford, A. Martial, Richarlison, W. Zaha, R. van La Parra","Forward, Forward, Forward, Midfielder, Midfielder"
246866,A. Mawson,Defender,1.0,"N. Aké, M. Sakho, P. Jones, B. Mee, L. Dunk","Defender, Defender, Defender, Defender, Defender"
247248,S. March,Midfielder,0.8,"J. McClean, C. Atsu, M. Pugh, J. Izquierdo, Ramadan Sobhi","Midfielder, Midfielder, Midfielder, Forward, Midfielder"
252365,D. Yedlin,Defender,1.0,"D. Janmaat, E. Schelotto, J. Ward, P. Zabaleta, J. Kenny","Defender, Defender, Defender, Defender, Defender"
254898,Kenedy,Midfielder,0.8,"R. van La Parra, S. Arfield, E. Choupo-Moting, J. Stanislas, N. Redmond","Midfielder, Midfielder, Forward, Midfielder, Midfielder"
256998,E. Bailly,Defender,1.0,"F. Fernández, W. Reid, K. Long, J. Stones, S. Duffy","Defender, Defender, Defender, Defender, Defender"
257762,D. Sánchez,Defender,1.0,"J. Stones, V. Kompany, J. Matip, T. Alderweireld, E. Bailly","Defender, Defender, Defender, Defender, Defender"
257899,J. Gomez,Defender,1.0,"K. Walker, T. Alexander-Arnold, K. Naughton, A. Smith, A. Valencia","Defender, Defender, Defender, Defender, Defender"
265366,W. Ndidi,Midfielder,1.0,"I. Gueye, L. Cook, J. Shelvey, S. Defour, D. Fletcher","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
265673,Bernardo Silva,Midfielder,0.4,"T. Walcott, Mohamed Salah, N. Dyer, C. Quaner, A. Carrillo","Forward, Forward, Midfielder, Forward, Midfielder"
268776,W. Hoedt,Defender,1.0,"J. Vertonghen, L. Dunk, M. Sakho, A. Rüdiger, B. Mee","Defender, Defender, Defender, Defender, Defender"
279717,A. Maitland-Niles,Midfielder,0.0,"C. Daniels, P. van Aanholt, B. Chilwell, K. Gibbs, Marcos Alonso","Defender, Defender, Defender, Defender, Defender"
282550,F. Hadergjonaj,Defender,1.0,"A. Valencia, Cédric Soares, S. Coleman, D. Janmaat, T. Smith","Defender, Defender, Defender, Defender, Defender"
283142,D. Gray,Midfielder,0.8,"S. Boufal, N. Redmond, E. Choupo-Moting, R. Pereyra, R. Brady","Midfielder, Midfielder, Forward, Midfielder, Midfielder"
286825,J. Kenny,Defender,1.0,"J. Ward, P. Zabaleta, T. Smith, D. Yedlin, A. Nyom","Defender, Defender, Defender, Defender, Defender"
293686,J. Murphy,Midfielder,0.8,"C. Atsu, A. Lennon, C. Quaner, S. March, A. Carrillo","Midfielder, Midfielder, Forward, Midfielder, Midfielder"
293687,D. Calvert-Lewin,Forward,1.0,"T. Abraham, L. Depoitre, O. Niasse, S. Long, J. Hernández","Forward, Forward, Forward, Forward, Forward"
302518,L. Cook,Midfielder,1.0,"I. Gueye, J. Shelvey, S. Defour, W. Ndidi, J. Cork","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
332605,Ramadan Sobhi,Midfielder,0.6,"J. Izquierdo, M. Pugh, J. McClean, Richarlison, S. March","Forward, Midfielder, Midfielder, Forward, Midfielder"
339789,Mikel Merino,Midfielder,1.0,"M. Diamé, E. Capoue, A. Westwood, G. Barry, H. Arter","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
340386,Gabriel Jesus,Forward,1.0,"A. Gray, J. Vardy, H. Kane, D. Gayle, Álvaro Morata","Forward, Forward, Forward, Forward, Forward"
343951,T. Abraham,Forward,1.0,"D. Calvert-Lewin, J. Hernández, S. Long, P. Crouch, L. Depoitre","Forward, Forward, Forward, Forward, Forward"
346101,T. Alexander-Arnold,Defender,1.0,"S. Aurier, K. Naughton, A. Valencia, K. Trippier, Bellerín","Defender, Defender, Defender, Defender, Defender"
350976,B. Chilwell,Defender,1.0,"B. Davies, C. Daniels, Alberto Moreno, A. Robertson, R. Bertrand","Defender, Defender, Defender, Defender, Defender"
353236,T. Davies,Midfielder,0.8,"I. Hayden, Ander Herrera, Y. Cabaye, J. Allen, A. Ayew","Midfielder, Midfielder, Midfielder, Midfielder, Forward"
355937,M. Holgate,Defender,1.0,"J. Stephens, A. Mariappa, M. Jørgensen, M. Kelly, M. van der Hoorn","Defender, Defender, Defender, Defender, Defender"
377071,Richarlison,Forward,0.6,"A. Martial, J. Izquierdo, M. Pugh, L. Sané, M. Rashford","Forward, Forward, Midfielder, Midfielder, Forward"
379209,D. Rice,Defender,1.0,"M. van der Hoorn, M. Jørgensen, A. Mariappa, K. Zouma, J. Stephens","Defender, Defender, Defender, Defender, Defender"
397168,T. Fosu-Mensah,Defender,1.0,"S. Francis, P. Bardsley, D. Simpson, M. van der Hoorn, Azpilicueta","Defender, Defender, Defender, Defender, Defender"
397178,M. Rashford,Forward,0.6,"L. Sané, W. Zaha, A. Martial, Richarlison, Son Heung-Min","Midfielder, Midfielder, Forward, Forward, Forward"
