dataset_name,player_id,match_id,team_id,player_name,player_name_raw,role_name,specific_position,position_status,team_name,n_touches,minute_min,minute_max,match_date,raw_grid_0,raw_grid_1,raw_grid_2,raw_grid_3,raw_grid_4,raw_grid_5,raw_grid_6,raw_grid_7,raw_grid_8,raw_grid_9,raw_grid_10,raw_grid_11,raw_grid_12,raw_grid_13,raw_grid_14,raw_grid_15,raw_grid_16,raw_grid_17,raw_grid_18,raw_grid_19,raw_grid_20,raw_grid_21,raw_grid_22,raw_grid_23,raw_grid_24,raw_grid_25,raw_grid_26,raw_grid_27,raw_grid_28,raw_grid_29,raw_grid_30,raw_grid_31,raw_grid_32,raw_grid_33,raw_grid_34,raw_grid_35,raw_grid_36,raw_grid_37,raw_grid_38,raw_grid_39,raw_grid_40,raw_grid_41,raw_grid_42,raw_grid_43,raw_grid_44,raw_grid_45,raw_grid_46,raw_grid_47,raw_grid_48,raw_grid_49,raw_grid_50,raw_grid_51,raw_grid_52,raw_grid_53,raw_grid_54,raw_grid_55,raw_grid_56,raw_grid_57,raw_grid_58,raw_grid_59,raw_grid_60,raw_grid_61,raw_grid_62,raw_grid_63,raw_grid_64,raw_grid_65,raw_grid_66,raw_grid_67,raw_grid_68,raw_grid_69,raw_grid_70,raw_grid_71,raw_grid_72,raw_grid_73,raw_grid_74,raw_grid_75,raw_grid_76,raw_grid_77,raw_grid_78,raw_grid_79,raw_grid_80,raw_grid_81,raw_grid_82,raw_grid_83,raw_grid_84,raw_grid_85,raw_grid_86,raw_grid_87,raw_grid_88,raw_grid_89,raw_grid_90,raw_grid_91,raw_grid_92,raw_grid_93,raw_grid_94,raw_grid_95,raw_grid_96,raw_grid_97,raw_grid_98,raw_grid_99,raw_grid_100,raw_grid_101,raw_grid_102,raw_grid_103,raw_grid_104,raw_grid_105,raw_grid_106,raw_grid_107,raw_grid_108,raw_grid_109,raw_grid_110,raw_grid_111,raw_grid_112,raw_grid_113,raw_grid_114,raw_grid_115,raw_grid_116,raw_grid_117,raw_grid_118,raw_grid_119,raw_grid_120,raw_grid_121,raw_grid_122,raw_grid_123,raw_grid_124,raw_grid_125,raw_grid_126,raw_grid_127,raw_grid_128,raw_grid_129,raw_grid_130,raw_grid_131,raw_grid_132,raw_grid_133,raw_grid_134,raw_grid_135,raw_grid_136,raw_grid_137,raw_grid_138,raw_grid_139,raw_grid_140,raw_grid_141,raw_grid_142,raw_grid_143,raw_grid_144,raw_grid_145,raw_grid_146,raw_grid_147,raw_grid_148,raw_grid_149,raw_grid_150,raw_grid_151,raw_grid_152,raw_grid_153,raw_grid_154,raw_grid_155,raw_grid_156,raw_grid_157,raw_grid_158,raw_grid_159,raw_grid_160,raw_grid_161,raw_grid_162,raw_grid_163,raw_grid_164,raw_grid_165,raw_grid_166,raw_grid_167,raw_grid_168,raw_grid_169,raw_grid_170,raw_grid_171,raw_grid_172,raw_grid_173,raw_grid_174,raw_grid_175,raw_grid_176,raw_grid_177,raw_grid_178,raw_grid_179,raw_grid_180,raw_grid_181,raw_grid_182,raw_grid_183,raw_grid_184,raw_grid_185,raw_grid_186,raw_grid_187,raw_grid_188,raw_grid_189,raw_grid_190,raw_grid_191
1liga,210044,2499916,1624,E. Dier,E. Dier,Midfielder,CB,MID_NEEDS_DETAIL,Tottenham Hotspur,72,0.0,91.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888889,0.0,0.0,0.013888889,0.0,0.0,0.0,0.0,0.027777778,0.0,0.013888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777778,0.013888889,0.0,0.0,0.013888889,0.0,0.013888889,0.0,0.0,0.0,0.0,0.0,0.013888889,0.013888889,0.0,0.0,0.055555556,0.0,0.0,0.013888889,0.0,0.013888889,0.027777778,0.013888889,0.0,0.0,0.0,0.0,0.0,0.013888889,0.013888889,0.0,0.013888889,0.013888889,0.0,0.0,0.0,0.0,0.013888889,0.041666668,0.0,0.0,0.0,0.0,0.0,0.0,0.013888889,0.0,0.06944445,0.041666668,0.013888889,0.013888889,0.013888889,0.0,0.041666668,0.013888889,0.0,0.0,0.0,0.0,0.0,0.0,0.027777778,0.0,0.083333336,0.0,0.0,0.06944445,0.0,0.0,0.0,0.0,0.0,0.0,0.013888889,0.0,0.013888889,0.0,0.0,0.0,0.027777778,0.0,0.0,0.013888889,0.0,0.013888889,0.013888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888889,0.013888889,0.0,0.0,0.013888889,0.0,0.013888889,0.013888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1liga,210044,2499926,1624,E. Dier,E. Dier,Midfielder,CB,MID_NEEDS_DETAIL,Tottenham Hotspur,69,0.0,73.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.014492754,0.0,0.014492754,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.0,0.0,0.0,0.057971016,0.04347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028985508,0.014492754,0.014492754,0.014492754,0.028985508,0.028985508,0.04347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.0,0.0,0.014492754,0.057971016,0.0,0.014492754,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028985508,0.028985508,0.014492754,0.028985508,0.0,0.0,0.0,0.0,0.014492754,0.0,0.0,0.0,0.0,0.0,0.014492754,0.014492754,0.0,0.0,0.028985508,0.057971016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.0,0.028985508,0.0,0.014492754,0.0,0.028985508,0.057971016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.0,0.0,0.0,0.0,0.014492754,0.028985508,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.014492754,0.0,0.014492754,0.0,0.0,0.0,0.0,0.04347826,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1liga,210044,2499937,1624,E. Dier,E. Dier,Midfielder,CB,MID_NEEDS_DETAIL,Tottenham Hotspur,91,1.0,92.0,,0.0,0.0,0.0,0.0,0.010989011,0.0,0.010989011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032967035,0.0,0.021978023,0.010989011,0.0,0.010989011,0.0,0.0,0.010989011,0.0,0.0,0.0,0.010989011,0.010989011,0.010989011,0.032967035,0.010989011,0.010989011,0.021978023,0.021978023,0.010989011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010989011,0.0,0.0,0.010989011,0.021978023,0.021978023,0.0,0.010989011,0.021978023,0.0,0.010989011,0.0,0.0,0.0,0.0,0.0,0.010989011,0.0,0.010989011,0.0,0.010989011,0.010989011,0.021978023,0.021978023,0.0,0.0,0.010989011,0.0,0.0,0.0,0.0,0.0,0.010989011,0.0,0.010989011,0.010989011,0.010989011,0.0,0.021978023,0.06593407,0.021978023,0.010989011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010989011,0.0,0.0,0.043956045,0.021978023,0.010989011,0.0,0.010989011,0.0,0.010989011,0.0,0.010989011,0.0,0.0,0.0,0.0,0.021978023,0.0,0.0,0.010989011,0.021978023,0.021978023,0.0,0.0,0.0,0.0,0.0,0.0,0.010989011,0.0,0.0,0.0,0.0,0.0,0.0,0.021978023,0.043956045,0.0,0.021978023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043956045,0.010989011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010989011,0.0,0.0,0.0,0.010989011,0.0,0.0,0.0,0.0
1liga,210044,2499946,1624,E. Dier,E. Dier,Midfielder,CB,MID_NEEDS_DETAIL,Tottenham Hotspur,74,0.0,73.0,,0.0,0.0,0.0,0.0,0.0,0.013513514,0.0,0.0,0.0,0.0,0.0,0.027027028,0.0,0.0,0.0,0.0,0.0,0.0,0.013513514,0.0,0.013513514,0.013513514,0.0,0.0,0.013513514,0.0,0.0,0.027027028,0.0,0.013513514,0.0,0.0,0.0,0.0,0.0,0.0,0.013513514,0.013513514,0.013513514,0.0,0.013513514,0.027027028,0.04054054,0.013513514,0.013513514,0.0,0.0,0.0,0.0,0.0,0.0,0.027027028,0.027027028,0.027027028,0.027027028,0.013513514,0.013513514,0.027027028,0.04054054,0.027027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027028,0.013513514,0.013513514,0.027027028,0.013513514,0.027027028,0.0,0.013513514,0.0,0.013513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513514,0.013513514,0.054054055,0.027027028,0.013513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513514,0.013513514,0.0,0.0,0.027027028,0.0,0.0,0.0,0.0,0.0,0.013513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027028,0.013513514,0.0,0.0,0.013513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027027028,0.013513514,0.013513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513514,0.0,0.0,0.0,0.0,0.013513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513514,0.0,0.0,0.0,0.0
1liga,210044,2499955,1624,E. Dier,E. Dier,Midfielder,CB,MID_NEEDS_DETAIL,Tottenham Hotspur,89,0.0,94.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955,0.0,0.0,0.011235955,0.0,0.011235955,0.011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191,0.04494382,0.011235955,0.011235955,0.011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056179777,0.04494382,0.056179777,0.02247191,0.033707865,0.033707865,0.02247191,0.0,0.011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955,0.0,0.011235955,0.02247191,0.011235955,0.0,0.02247191,0.0,0.0,0.0,0.011235955,0.0,0.0,0.0,0.011235955,0.0,0.0,0.0,0.02247191,0.011235955,0.0,0.011235955,0.0,0.011235955,0.033707865,0.0,0.0,0.011235955,0.0,0.0,0.011235955,0.0,0.011235955,0.033707865,0.02247191,0.0,0.056179777,0.04494382,0.0,0.0,0.02247191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191,0.011235955,0.02247191,0.0,0.011235955,0.0,0.011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955,0.02247191,0.02247191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955,0.0,0.011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955,0.0,0.0,0.0,0.0,0.0
1liga,210044,2499968,1624,E. Dier,E. Dier,Midfielder,CB,MID_NEEDS_DETAIL,Tottenham Hotspur,63,1.0,89.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873017,0.0,0.0,0.0,0.031746034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873017,0.0,0.0,0.015873017,0.04761905,0.015873017,0.031746034,0.04761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873017,0.0,0.0,0.015873017,0.031746034,0.06349207,0.031746034,0.04761905,0.06349207,0.031746034,0.031746034,0.0,0.0,0.0,0.0,0.0,0.015873017,0.0,0.0,0.0,0.0,0.015873017,0.015873017,0.0,0.015873017,0.0,0.0,0.0,0.0,0.015873017,0.015873017,0.0,0.0,0.015873017,0.0,0.015873017,0.015873017,0.0,0.04761905,0.031746034,0.0,0.0,0.015873017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873017,0.015873017,0.0,0.015873017,0.015873017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873017,0.0,0.0,0.0,0.015873017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873017,0.0,0.0,0.015873017,0.031746034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873017,0.015873017,0.015873017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1liga,210044,2499975,1624,E. Dier,E. Dier,Midfielder,CB,MID_NEEDS_DETAIL,Tottenham Hotspur,69,2.0,91.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.0,0.0,0.0,0.0,0.014492754,0.0,0.0,0.0,0.028985508,0.014492754,0.0,0.014492754,0.014492754,0.028985508,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.0,0.028985508,0.028985508,0.028985508,0.04347826,0.04347826,0.0,0.0,0.0,0.014492754,0.028985508,0.0,0.0,0.028985508,0.0,0.0,0.0,0.028985508,0.028985508,0.014492754,0.014492754,0.014492754,0.057971016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.028985508,0.014492754,0.0,0.014492754,0.0,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028985508,0.028985508,0.0,0.014492754,0.028985508,0.0,0.0,0.014492754,0.0,0.0,0.0,0.014492754,0.0,0.0,0.0,0.0,0.04347826,0.014492754,0.0,0.028985508,0.0,0.0,0.0,0.014492754,0.0,0.0,0.0,0.0,0.0,0.014492754,0.0,0.0,0.014492754,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.0,0.0,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1liga,210044,2499987,1624,E. Dier,E. Dier,Midfielder,CB,MID_NEEDS_DETAIL,Tottenham Hotspur,84,0.0,91.0,,0.0,0.0,0.0,0.0,0.0,0.011904762,0.023809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035714287,0.0,0.011904762,0.0,0.0,0.0,0.0,0.0,0.0,0.023809524,0.04761905,0.0,0.023809524,0.011904762,0.011904762,0.011904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809524,0.011904762,0.023809524,0.023809524,0.023809524,0.035714287,0.023809524,0.011904762,0.011904762,0.0,0.0,0.0,0.0,0.011904762,0.0,0.0,0.0,0.0,0.011904762,0.035714287,0.04761905,0.071428575,0.0,0.0,0.0,0.0,0.011904762,0.0,0.0,0.0,0.0,0.0,0.035714287,0.023809524,0.023809524,0.0,0.035714287,0.04761905,0.04761905,0.0,0.0,0.0,0.023809524,0.011904762,0.0,0.0,0.0,0.011904762,0.011904762,0.0,0.0,0.0,0.023809524,0.0,0.011904762,0.0,0.0,0.0,0.011904762,0.0,0.0,0.0,0.0,0.011904762,0.0,0.0,0.0,0.0,0.011904762,0.011904762,0.0,0.011904762,0.0,0.0,0.0,0.0,0.0,0.0,0.011904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904762,0.0,0.0,0.0,0.0,0.011904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1liga,210044,2499993,1624,E. Dier,E. Dier,Midfielder,CB,MID_NEEDS_DETAIL,Tottenham Hotspur,107,0.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018691588,0.018691588,0.028037382,0.009345794,0.009345794,0.009345794,0.0,0.0,0.009345794,0.0,0.0,0.0,0.0,0.0,0.018691588,0.018691588,0.0,0.009345794,0.046728972,0.009345794,0.009345794,0.018691588,0.028037382,0.0,0.018691588,0.0,0.0,0.0,0.009345794,0.0,0.0,0.0,0.009345794,0.0,0.0,0.028037382,0.018691588,0.009345794,0.028037382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794,0.018691588,0.028037382,0.009345794,0.009345794,0.028037382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794,0.009345794,0.037383176,0.056074765,0.018691588,0.018691588,0.037383176,0.028037382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794,0.0,0.037383176,0.028037382,0.018691588,0.037383176,0.028037382,0.028037382,0.018691588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794,0.009345794,0.0,0.018691588,0.0,0.018691588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794,0.0,0.009345794,0.0,0.009345794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1liga,210044,2500007,1624,E. Dier,E. Dier,Midfielder,CB,MID_NEEDS_DETAIL,Tottenham Hotspur,126,1.0,92.0,,0.0,0.0,0.0,0.0,0.007936508,0.0,0.0,0.0,0.0,0.007936508,0.0,0.015873017,0.0,0.0,0.0,0.007936508,0.0,0.0,0.0,0.0,0.007936508,0.007936508,0.0,0.015873017,0.03968254,0.03968254,0.023809524,0.0,0.0,0.0,0.007936508,0.0,0.0,0.0,0.0,0.0,0.0,0.015873017,0.0,0.015873017,0.04761905,0.015873017,0.023809524,0.0,0.0,0.0,0.0,0.0,0.0,0.007936508,0.0,0.0,0.0,0.023809524,0.015873017,0.007936508,0.031746034,0.03968254,0.031746034,0.015873017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03968254,0.015873017,0.0,0.023809524,0.031746034,0.023809524,0.055555556,0.023809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873017,0.007936508,0.007936508,0.015873017,0.007936508,0.0,0.0,0.015873017,0.0,0.0,0.0,0.0,0.0,0.007936508,0.0,0.015873017,0.023809524,0.0,0.007936508,0.007936508,0.015873017,0.0,0.007936508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936508,0.023809524,0.0,0.007936508,0.0,0.007936508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936508,0.0,0.0,0.0,0.0,0.007936508,0.007936508,0.007936508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936508,0.015873017,0.023809524,0.0,0.007936508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936508,0.007936508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1liga,210044,2500031,1624,E. Dier,E. Dier,Midfielder,CB,MID_NEEDS_DETAIL,Tottenham Hotspur,76,0.0,79.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631579,0.0,0.0,0.0,0.0,0.0,0.0,0.02631579,0.02631579,0.039473683,0.0,0.013157895,0.013157895,0.02631579,0.013157895,0.0,0.0,0.0,0.0,0.013157895,0.0,0.0,0.013157895,0.02631579,0.05263158,0.02631579,0.0,0.0,0.05263158,0.05263158,0.013157895,0.0,0.0,0.0,0.0,0.0,0.0,0.02631579,0.0,0.013157895,0.0,0.039473683,0.02631579,0.0,0.013157895,0.013157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631579,0.0,0.02631579,0.013157895,0.05263158,0.0,0.013157895,0.0,0.0,0.0,0.0,0.0,0.0,0.013157895,0.0,0.0,0.0,0.013157895,0.02631579,0.013157895,0.02631579,0.013157895,0.0,0.013157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157895,0.013157895,0.013157895,0.013157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157895,0.039473683,0.02631579,0.013157895,0.013157895,0.013157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1liga,210044,2500046,1624,E. Dier,E. Dier,Midfielder,CB,MID_NEEDS_DETAIL,Tottenham Hotspur,11,81.0,94.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,0.0,0.0,0.09090909,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,0.0,0.0,0.0,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1liga,210044,2500057,1624,E. Dier,E. Dier,Midfielder,CB,MID_NEEDS_DETAIL,Tottenham Hotspur,58,4.0,91.0,,0.0,0.0,0.0,0.01724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01724138,0.0,0.0,0.03448276,0.0,0.01724138,0.0,0.01724138,0.01724138,0.0,0.0,0.0,0.0,0.01724138,0.0,0.0,0.01724138,0.0,0.0,0.01724138,0.0,0.0,0.0862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01724138,0.0,0.01724138,0.0,0.0,0.06896552,0.0,0.03448276,0.01724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01724138,0.0,0.01724138,0.0,0.0,0.01724138,0.05172414,0.0,0.01724138,0.0,0.0,0.0,0.0,0.0,0.0,0.01724138,0.0,0.03448276,0.01724138,0.0,0.0,0.01724138,0.01724138,0.0,0.0,0.01724138,0.0,0.0,0.0,0.0,0.0,0.01724138,0.0,0.0,0.0,0.03448276,0.03448276,0.0,0.0,0.01724138,0.05172414,0.01724138,0.01724138,0.0,0.0,0.0,0.0,0.01724138,0.0,0.0,0.0,0.0,0.01724138,0.01724138,0.01724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01724138,0.0,0.01724138,0.0,0.0,0.0,0.01724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
