dataset_name,player_id,match_id,team_id,player_name,player_name_raw,role_name,specific_position,position_status,team_name,n_touches,minute_min,minute_max,match_date
5liga,22381,2576313,3193,Daniel Bessa,Daniel Bessa,Midfielder,CM,MID_NEEDS_DETAIL,Genoa,9,63.0,88.0,
5liga,22381,2576338,3193,Daniel Bessa,Daniel Bessa,Midfielder,CM,MID_NEEDS_DETAIL,Genoa,49,0.0,56.0,
5liga,22383,2575967,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,47,0.0,85.0,
5liga,22383,2575978,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,38,1.0,94.0,
5liga,22383,2575979,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,19,72.0,94.0,
5liga,22383,2575996,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,25,58.0,92.0,
5liga,22383,2576002,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,61,0.0,73.0,
5liga,22383,2576017,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,34,4.0,58.0,
5liga,22383,2576023,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,66,0.0,90.0,
5liga,22383,2576038,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,43,1.0,92.0,
5liga,22383,2576046,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,43,1.0,38.0,
5liga,22383,2576116,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,15,77.0,94.0,
5liga,22383,2576127,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,41,5.0,96.0,
5liga,22383,2576136,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,46,1.0,85.0,
5liga,22383,2576146,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,54,1.0,70.0,
5liga,22383,2576157,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,47,2.0,78.0,
5liga,22383,2576168,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,57,1.0,84.0,
5liga,22383,2576169,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,37,2.0,74.0,
5liga,22383,2576186,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,43,0.0,89.0,
5liga,22383,2576192,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,69,3.0,87.0,
5liga,22383,2576207,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,27,0.0,68.0,
5liga,22383,2576236,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,31,0.0,60.0,
5liga,22383,2576287,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,61,1.0,91.0,
5liga,22383,2576292,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,62,2.0,94.0,
5liga,22383,2576306,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,61,8.0,92.0,
5liga,22383,2576317,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,56,0.0,90.0,
5liga,22383,2576326,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,46,6.0,95.0,
5liga,22383,2576336,3315,A. Duncan,A. Duncan,Midfielder,CM,MID_NEEDS_DETAIL,Sassuolo,58,2.0,92.0,
5liga,22566,2575987,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,81,4.0,90.0,
5liga,22566,2575995,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,103,0.0,91.0,
5liga,22566,2576000,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,13,75.0,91.0,
5liga,22566,2576015,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,65,1.0,76.0,
5liga,22566,2576024,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,52,1.0,89.0,
5liga,22566,2576036,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,36,0.0,69.0,
5liga,22566,2576047,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,88,0.0,80.0,
5liga,22566,2576057,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,10,83.0,89.0,
5liga,22566,2576064,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,81,1.0,91.0,
5liga,22566,2576073,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,67,0.0,90.0,
5liga,22566,2576084,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,64,0.0,78.0,
5liga,22566,2576093,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,124,0.0,95.0,
5liga,22566,2576106,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,111,0.0,93.0,
5liga,22566,2576126,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,112,0.0,91.0,
5liga,22566,2576132,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,69,0.0,93.0,
5liga,22566,2576146,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,97,3.0,91.0,
5liga,22566,2576149,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,78,0.0,81.0,
5liga,22566,2576166,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,69,0.0,87.0,
5liga,22566,2576177,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,95,0.0,94.0,
5liga,22566,2576185,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,66,0.0,93.0,
5liga,22566,2576190,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,82,0.0,90.0,
5liga,22566,2576205,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,104,2.0,93.0,
5liga,22566,2576226,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,64,0.0,91.0,
5liga,22566,2576237,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,76,0.0,94.0,
5liga,22566,2576247,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,15,74.0,91.0,
5liga,22566,2576254,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,72,2.0,93.0,
5liga,22566,2576263,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,22,67.0,94.0,
5liga,22566,2576274,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,16,77.0,93.0,
5liga,22566,2576283,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,81,3.0,91.0,
5liga,22566,2576316,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,21,59.0,95.0,
5liga,22566,2576322,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,69,0.0,91.0,
5liga,22566,2576336,3158,A. Florenzi,A. Florenzi,Midfielder,RB,MID_NEEDS_DETAIL,Roma,63,0.0,75.0,
5liga,22578,2565548,682,N. Sansone,N. Sansone,Forward,ST,FWD_NEEDS_DETAIL,Villarreal,24,0.0,60.0,
5liga,22578,2565558,682,N. Sansone,N. Sansone,Forward,ST,FWD_NEEDS_DETAIL,Villarreal,9,82.0,87.0,
5liga,22578,2565604,682,N. Sansone,N. Sansone,Forward,ST,FWD_NEEDS_DETAIL,Villarreal,14,72.0,88.0,
5liga,22578,2565616,682,N. Sansone,N. Sansone,Forward,ST,FWD_NEEDS_DETAIL,Villarreal,38,0.0,62.0,
5liga,22578,2565618,682,N. Sansone,N. Sansone,Forward,ST,FWD_NEEDS_DETAIL,Villarreal,18,0.0,54.0,
5liga,22578,2565630,682,N. Sansone,N. Sansone,Forward,ST,FWD_NEEDS_DETAIL,Villarreal,15,71.0,92.0,
5liga,22578,2565654,682,N. Sansone,N. Sansone,Forward,ST,FWD_NEEDS_DETAIL,Villarreal,18,65.0,92.0,
5liga,22578,2565670,682,N. Sansone,N. Sansone,Forward,ST,FWD_NEEDS_DETAIL,Villarreal,25,68.0,92.0,
5liga,22578,2565821,682,N. Sansone,N. Sansone,Forward,ST,FWD_NEEDS_DETAIL,Villarreal,19,59.0,91.0,
5liga,22578,2565832,682,N. Sansone,N. Sansone,Forward,ST,FWD_NEEDS_DETAIL,Villarreal,20,65.0,88.0,
5liga,22578,2565846,682,N. Sansone,N. Sansone,Forward,ST,FWD_NEEDS_DETAIL,Villarreal,44,0.0,68.0,
5liga,22578,2565872,682,N. Sansone,N. Sansone,Forward,ST,FWD_NEEDS_DETAIL,Villarreal,26,67.0,90.0,
5liga,22578,2565884,682,N. Sansone,N. Sansone,Forward,ST,FWD_NEEDS_DETAIL,Villarreal,37,45.0,92.0,
5liga,22578,2565901,682,N. Sansone,N. Sansone,Forward,ST,FWD_NEEDS_DETAIL,Villarreal,11,83.0,92.0,
5liga,22578,2565911,682,N. Sansone,N. Sansone,Forward,ST,FWD_NEEDS_DETAIL,Villarreal,14,61.0,90.0,
5liga,22578,2565927,682,N. Sansone,N. Sansone,Forward,ST,FWD_NEEDS_DETAIL,Villarreal,46,5.0,83.0,
5liga,22677,2575968,3163,G. Angella,G. Angella,Defender,CB,DEF_NEEDS_DETAIL,Udinese,82,0.0,93.0,
5liga,22677,2575977,3163,G. Angella,G. Angella,Defender,CB,DEF_NEEDS_DETAIL,Udinese,61,0.0,94.0,
5liga,22677,2576008,3163,G. Angella,G. Angella,Defender,CB,DEF_NEEDS_DETAIL,Udinese,26,45.0,93.0,
5liga,22677,2576015,3163,G. Angella,G. Angella,Defender,CB,DEF_NEEDS_DETAIL,Udinese,45,0.0,89.0,
5liga,22677,2576028,3163,G. Angella,G. Angella,Defender,CB,DEF_NEEDS_DETAIL,Udinese,44,0.0,90.0,
5liga,22677,2576032,3163,G. Angella,G. Angella,Defender,CB,DEF_NEEDS_DETAIL,Udinese,43,0.0,92.0,
5liga,22677,2576088,3163,G. Angella,G. Angella,Defender,CB,DEF_NEEDS_DETAIL,Udinese,89,0.0,99.0,
5liga,22677,2576098,3163,G. Angella,G. Angella,Defender,CB,DEF_NEEDS_DETAIL,Udinese,41,1.0,76.0,
5liga,22677,2576101,3163,G. Angella,G. Angella,Defender,CB,DEF_NEEDS_DETAIL,Udinese,67,0.0,68.0,
5liga,22677,2576218,3163,G. Angella,G. Angella,Defender,CB,DEF_NEEDS_DETAIL,Udinese,31,45.0,92.0,
5liga,22677,2576238,3163,G. Angella,G. Angella,Defender,CB,DEF_NEEDS_DETAIL,Udinese,77,5.0,91.0,
5liga,22695,2575969,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,16,86.0,100.0,
5liga,22695,2575994,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,37,0.0,88.0,
5liga,22695,2576010,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,43,63.0,92.0,
5liga,22695,2576020,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,67,0.0,82.0,
5liga,22695,2576040,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,95,0.0,92.0,
5liga,22695,2576051,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,34,61.0,94.0,
5liga,22695,2576059,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,105,2.0,90.0,
5liga,22695,2576076,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,63,0.0,92.0,
5liga,22695,2576079,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,71,0.0,89.0,
5liga,22695,2576140,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,71,1.0,95.0,
5liga,22695,2576156,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,68,0.0,93.0,
5liga,22695,2576159,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,91,3.0,95.0,
5liga,22695,2576190,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,62,0.0,92.0,
5liga,22695,2576200,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,88,0.0,92.0,
5liga,22695,2576210,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,67,0.0,79.0,
5liga,22695,2576223,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,107,0.0,90.0,
5liga,22695,2576241,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,85,0.0,98.0,
5liga,22695,2576266,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,78,0.0,93.0,
5liga,22695,2576279,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,60,1.0,93.0,
5liga,22695,2576289,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,35,1.0,75.0,
5liga,22695,2576308,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,64,0.0,92.0,
5liga,22695,2576310,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,107,0.0,93.0,
5liga,22695,2576321,3219,N. Viola,N. Viola,Midfielder,CM,MID_NEEDS_DETAIL,Benevento,94,1.0,92.0,
5liga,22699,2575967,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,14,64.0,89.0,
5liga,22699,2575979,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,10,75.0,92.0,
5liga,22699,2575996,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,11,64.0,87.0,
5liga,22699,2576002,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,10,81.0,95.0,
5liga,22699,2576058,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,11,76.0,94.0,
5liga,22699,2576063,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,21,3.0,54.0,
5liga,22699,2576078,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,24,12.0,68.0,
5liga,22699,2576079,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,26,14.0,70.0,
5liga,22699,2576136,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,20,62.0,93.0,
5liga,22699,2576146,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,26,1.0,56.0,
5liga,22699,2576157,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,16,82.0,93.0,
5liga,22699,2576168,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,23,1.0,48.0,
5liga,22699,2576169,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,8,78.0,95.0,
5liga,22699,2576186,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,8,85.0,89.0,
5liga,22699,2576213,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,18,71.0,93.0,
5liga,22699,2576228,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,11,68.0,93.0,
5liga,22699,2576236,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,58,0.0,79.0,
5liga,22699,2576253,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,8,75.0,93.0,
5liga,22699,2576268,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,18,56.0,94.0,
5liga,22699,2576287,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,18,72.0,94.0,
5liga,22699,2576292,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,21,65.0,94.0,
5liga,22699,2576306,3315,A. Ragusa,A. Ragusa,Forward,LW,FWD_NEEDS_DETAIL,Sassuolo,47,0.0,50.0,
5liga,22732,2575964,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,48,4.0,90.0,
5liga,22732,2575974,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,67,4.0,96.0,
5liga,22732,2575982,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,87,0.0,93.0,
5liga,22732,2575997,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,50,0.0,94.0,
5liga,22732,2576002,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,56,0.0,95.0,
5liga,22732,2576009,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,65,0.0,81.0,
5liga,22732,2576030,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,90,0.0,93.0,
5liga,22732,2576042,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,92,2.0,92.0,
5liga,22732,2576051,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,21,0.0,37.0,
5liga,22732,2576100,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,42,0.0,81.0,
5liga,22732,2576109,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,56,7.0,91.0,
5liga,22732,2576126,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,42,1.0,97.0,
5liga,22732,2576129,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,48,2.0,84.0,
5liga,22732,2576139,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,18,53.0,90.0,
5liga,22732,2576154,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,53,0.0,86.0,
5liga,22732,2576164,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,55,4.0,93.0,
5liga,22732,2576172,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,30,2.0,45.0,
5liga,22732,2576220,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,80,1.0,95.0,
5liga,22732,2576261,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,79,0.0,92.0,
5liga,22732,2576278,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,73,0.0,95.0,
5liga,22732,2576290,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,73,4.0,89.0,
5liga,22732,2576299,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,17,0.0,30.0,
5liga,22732,2576319,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,31,3.0,97.0,
5liga,22732,2576329,3173,F. Pisacane,F. Pisacane,Defender,CB,DEF_NEEDS_DETAIL,Cagliari,36,1.0,89.0,
5liga,22864,2575965,3204,L. Mora,L. Mora,Midfielder,CM,MID_NEEDS_DETAIL,SPAL,53,0.0,90.0,
5liga,22864,2575977,3204,L. Mora,L. Mora,Midfielder,CM,MID_NEEDS_DETAIL,SPAL,38,6.0,72.0,
5liga,22864,2575984,3204,L. Mora,L. Mora,Midfielder,CM,MID_NEEDS_DETAIL,SPAL,44,0.0,73.0,
5liga,22864,2575997,3204,L. Mora,L. Mora,Midfielder,CM,MID_NEEDS_DETAIL,SPAL,70,3.0,93.0,
5liga,22864,2576007,3204,L. Mora,L. Mora,Midfielder,CM,MID_NEEDS_DETAIL,SPAL,32,13.0,93.0,
5liga,22864,2576018,3204,L. Mora,L. Mora,Midfielder,CM,MID_NEEDS_DETAIL,SPAL,34,8.0,74.0,
5liga,22864,2576026,3204,L. Mora,L. Mora,Midfielder,CM,MID_NEEDS_DETAIL,SPAL,39,0.0,72.0,
5liga,22864,2576029,3204,L. Mora,L. Mora,Midfielder,CM,MID_NEEDS_DETAIL,SPAL,28,3.0,53.0,
5liga,22864,2576046,3204,L. Mora,L. Mora,Midfielder,CM,MID_NEEDS_DETAIL,SPAL,36,3.0,67.0,
5liga,22864,2576056,3204,L. Mora,L. Mora,Midfielder,CM,MID_NEEDS_DETAIL,SPAL,9,79.0,93.0,
5liga,22864,2576066,3204,L. Mora,L. Mora,Midfielder,CM,MID_NEEDS_DETAIL,SPAL,18,54.0,93.0,
5liga,22864,2576069,3204,L. Mora,L. Mora,Midfielder,CM,MID_NEEDS_DETAIL,SPAL,31,0.0,58.0,
5liga,22864,2576092,3204,L. Mora,L. Mora,Midfielder,CM,MID_NEEDS_DETAIL,SPAL,14,77.0,92.0,
5liga,22864,2576106,3204,L. Mora,L. Mora,Midfielder,CM,MID_NEEDS_DETAIL,SPAL,18,25.0,93.0,
5liga,22864,2576120,3204,L. Mora,L. Mora,Midfielder,CM,MID_NEEDS_DETAIL,SPAL,18,76.0,94.0,
5liga,22864,2576137,3204,L. Mora,L. Mora,Midfielder,CM,MID_NEEDS_DETAIL,SPAL,10,85.0,94.0,
5liga,22864,2576147,3204,L. Mora,L. Mora,Midfielder,CM,MID_NEEDS_DETAIL,SPAL,14,71.0,94.0,
5liga,22883,2576030,3193,A. Izzo,A. Izzo,Defender,CB,DEF_NEEDS_DETAIL,Genoa,49,2.0,92.0,
5liga,22883,2576043,3193,A. Izzo,A. Izzo,Defender,CB,DEF_NEEDS_DETAIL,Genoa,67,0.0,92.0,
5liga,22883,2576054,3193,A. Izzo,A. Izzo,Defender,CB,DEF_NEEDS_DETAIL,Genoa,61,0.0,92.0,
5liga,22883,2576066,3193,A. Izzo,A. Izzo,Defender,CB,DEF_NEEDS_DETAIL,Genoa,110,1.0,93.0,
5liga,22883,2576074,3193,A. Izzo,A. Izzo,Defender,CB,DEF_NEEDS_DETAIL,Genoa,70,0.0,91.0,
5liga,22883,2576080,3193,A. Izzo,A. Izzo,Defender,CB,DEF_NEEDS_DETAIL,Genoa,73,0.0,87.0,
5liga,22883,2576093,3193,A. Izzo,A. Izzo,Defender,CB,DEF_NEEDS_DETAIL,Genoa,45,0.0,91.0,
5liga,22883,2576103,3193,A. Izzo,A. Izzo,Defender,CB,DEF_NEEDS_DETAIL,Genoa,65,0.0,92.0,
5liga,22883,2576111,3193,A. Izzo,A. Izzo,Defender,CB,DEF_NEEDS_DETAIL,Genoa,69,0.0,94.0,
5liga,22883,2576123,3193,A. Izzo,A. Izzo,Defender,CB,DEF_NEEDS_DETAIL,Genoa,46,2.0,91.0,
5liga,22883,2576131,3193,A. Izzo,A. Izzo,Defender,CB,DEF_NEEDS_DETAIL,Genoa,81,0.0,94.0,
5liga,22883,2576148,3193,A. Izzo,A. Izzo,Defender,CB,DEF_NEEDS_DETAIL,Genoa,71,1.0,92.0,
5liga,22883,2576163,3193,A. Izzo,A. Izzo,Defender,CB,DEF_NEEDS_DETAIL,Genoa,85,0.0,92.0,
5liga,22883,2576178,3193,A. Izzo,A. Izzo,Defender,CB,DEF_NEEDS_DETAIL,Genoa,90,0.0,91.0,
5liga,22883,2576321,3193,A. Izzo,A. Izzo,Defender,CB,DEF_NEEDS_DETAIL,Genoa,72,0.0,91.0,
5liga,22883,2576338,3193,A. Izzo,A. Izzo,Defender,CB,DEF_NEEDS_DETAIL,Genoa,19,2.0,32.0,
5liga,22889,2499753,1610,D. Zappacosta,D. Zappacosta,Defender,RB,DEF_NEEDS_DETAIL,Chelsea,16,73.0,91.0,
5liga,22889,2499791,1610,D. Zappacosta,D. Zappacosta,Defender,RB,DEF_NEEDS_DETAIL,Chelsea,54,41.0,94.0,
5liga,22889,2499809,1610,D. Zappacosta,D. Zappacosta,Defender,RB,DEF_NEEDS_DETAIL,Chelsea,52,2.0,87.0,
5liga,22889,2499819,1610,D. Zappacosta,D. Zappacosta,Defender,RB,DEF_NEEDS_DETAIL,Chelsea,45,2.0,61.0,
5liga,22889,2499838,1610,D. Zappacosta,D. Zappacosta,Defender,RB,DEF_NEEDS_DETAIL,Chelsea,75,0.0,92.0,
5liga,22889,2499842,1610,D. Zappacosta,D. Zappacosta,Defender,RB,DEF_NEEDS_DETAIL,Chelsea,72,0.0,81.0,
5liga,22889,2499855,1610,D. Zappacosta,D. Zappacosta,Defender,RB,DEF_NEEDS_DETAIL,Chelsea,79,1.0,73.0,
5liga,22889,2499878,1610,D. Zappacosta,D. Zappacosta,Defender,RB,DEF_NEEDS_DETAIL,Chelsea,54,0.0,60.0,
5liga,22889,2499902,1610,D. Zappacosta,D. Zappacosta,Defender,RB,DEF_NEEDS_DETAIL,Chelsea,22,80.0,93.0,
5liga,22889,2499920,1610,D. Zappacosta,D. Zappacosta,Defender,RB,DEF_NEEDS_DETAIL,Chelsea,19,56.0,87.0,
5liga,22889,2499929,1610,D. Zappacosta,D. Zappacosta,Defender,RB,DEF_NEEDS_DETAIL,Chelsea,13,57.0,92.0,
5liga,22889,2499950,1610,D. Zappacosta,D. Zappacosta,Defender,RB,DEF_NEEDS_DETAIL,Chelsea,9,75.0,88.0,
5liga,22889,2499962,1610,D. Zappacosta,D. Zappacosta,Defender,RB,DEF_NEEDS_DETAIL,Chelsea,48,2.0,62.0,
5liga,22889,2499977,1610,D. Zappacosta,D. Zappacosta,Defender,RB,DEF_NEEDS_DETAIL,Chelsea,54,1.0,95.0,
